"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
22060,211690,"FL","H",135,"OH","Ohio","10","","",3,65.200000000000003,"2002","2016","G","H2OH03067",0,0,10,0,35,35,100,91,"AOK","Normal",4933,5762,"R","Michael","Turner","R.","Mike","Rep.","","US Representative","","M","Michael R. Turner","TUR-nur","Dayton, OH","1960","01","11","Divorced","","Dayton, OH","2 children","PRE","Presbyterian",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Tactical Air and Land Forces","2014","Chairman, U.S. House Subcommittee on Strategic Forces","2013","BUS","President","LAW","Corporate Counsel","University of Dayton (OH)","M.B.A.","1992","Case Western Reserve University School of Law (OH)","J.D.","1985","Ohio Northern University","B.A.","1982","","","","","","","Rep. Michael Turner","US Representative","Room 2239","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-3510","oh03.wyr@mail.house.gov","http://turner.house.gov/Contact/","http://turner.house.gov","","http://www.facebook.com/RepMikeTurner","http://twitter.com/RepMikeTurner","http://www.youtube.com/user/CongressmanTurner","Images\Photos\FL\H","Turner_Michael_211690.jpg"
22063,208806,"FL","H",132,"OH","Ohio","13","","",2,68.5,"2002","2016","G","H2OH17109",0,0,90,90,98,98,17,37,"AOK","Normal",4936,5765,"D","Tim","Ryan","J.","Tim","Rep.","","US Representative","","M","Timothy J. Ryan","RY-uhn","Niles, OH","1973","07","16","Married","Andrea Zetts","Howland, OH","1 child ; 2 stepchildren ","CAT","Catholic",5,"White/Caucasian","Member (OH17 D), U.S. House of Representatives","2002-2013","President, Trumbull County, OH Young Democrats","2002-2013","PUB","Legislative Assistant","LAW","Intern","Franklin Pierce College Law Center (NH)","J.D.","2000","Dickinson School of Law's International Law Program (Italy)","Att.","2000","Bowling Green State University (OH)","B.A.","1995","","","","","","","Rep. Tim Ryan","US Representative","Room 1421","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-3513","tim.ryanweb@mail.house.gov","http://timryanforms.house.gov/contact/","http://timryan.house.gov","","http://www.facebook.com/reptimryan","http://twitter.com/RepTimRyan","http://www.youtube.com/user/timryanvision","Images\Photos\FL\H","Ryan_Tim_208806.jpg"
22065,213916,"FL","H",286,"OH","Ohio","15","","",9,66,"2010","2016","G","H8OH15076",0,0,10,0,24,24,100,97,"AOK","Normal",4938,5767,"R","Steve","Stivers","E.","Steve","Rep.","","US Representative","","M","Steven E. Stivers","STY-vurz","Cincinnati, OH","1965","03","24","Married","Karen","Columbus, OH","2 children ","MET","Methodist",5,"White/Caucasian","Candidate, U.S. House of Representatives","2008","Member, OH State Senate","2003-2008","PUB","Finance Director","BUS","Securities Trader","Army Command and General Staff College (KS)","Att.","2003-2008","Ohio State University","M.B.A.","1996","Ohio State University","B.A.","1989","OH Army National Guard","LTC","1985-Current","","","","Rep. Steve Stivers","US Representative","Room 1022","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-3515","","http://stivers.house.gov/Contact/","http://stivers.house.gov/","","http://www.facebook.com/RepSteveStivers","http://twitter.com/RepSteveStivers","http://www.youtube.com/user/RepSteveStivers","Images\Photos\FL\H","Stivers_Steve_213916.jpg"
21769,248432,"FL","H",327,"CA","California","02","","",29,75,"2012","2016","G","H2CA06259",0,0,0,0,0,95,0,31,"AOK","Normal",417,851,"D","Jared","Huffman","W.","Jared","Rep.","","US Representative","","M","Jared William Huffman","HUF-muhn","Independence, MO","1964","02","18","Married","Susan","San Rafael, CA","2 children","USP","Protestant - Unspecified Christian",5,"White/Caucasian","Chairman, CA State Assembly Committee on Water, Parks and Wildlife","2012","Member (CA006 D), CA State Assembly","2006-2012","LAW","Attorney, then Senior Attorney","LAW","Managing Partner","Boston College Law School (MA)","J.S.D.","1990","University of California, Santa Barbara","B.A.","1986","","","","","","","","","","Rep. Jared Huffman","US Representative","Room 1630","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-0502","","http://huffman.house.gov/contact/email-me","http://huffman.house.gov/","","http://www.facebook.com/RepHuffman","http://twitter.com/RepHuffman","http://www.youtube.com/user/rephuffman","Images\Photos\FL\H","Huffman_Jared_248432.jpg"
21770,240331,"FL","H",221,"CA","California","03","","",23,52.700000000000003,"2009","2016","G","H0CA10149",0,0,90,65,99,98,42,24,"AOK","Normal",418,852,"D","John","Garamendi","R.","John","Rep.","","US Representative","","M","John Raymond Garamendi","gair-uh-MEN-dee","Camp Blanding, FL","1945","01","24","Married","Patricia (Patti) Wilkinson","Walnut Grove, CA","6 children ;  10 grandchildren ","CHC","Christian Church",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Coast Guard and Maritime Transportation","2014","Candidate, Nomination for Governor of CA","2008-2009","AGR","Rancher","BUS","Partner","Harvard University Business School (MA)","M.B.A.","1970","University of California, Berkeley","B.A.","1966","","","","","","","","","","Rep. John Garamendi","US Representative","Room 2438","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-0503","","https://garamendi.house.gov/contact-me/email-me","http://www.garamendi.house.gov","","http://www.facebook.com/repgaramendi","http://twitter.com/RepGaramendi","http://www.youtube.com/user/garamendiCA10","Images\Photos\FL\H","Garamendi_John_240331.jpg"
21771,193067,"FL","H",208,"CA","California","04","","",8,60,"2008","2016","G","H8CA04152",0,0,10,45,5,6,73,78,"AOK","Normal",419,853,"R","Tom","McClintock","","Tom","Rep.","","US Representative","","M","Thomas Miller McClintock","muh-KLIN-tahk","Bronxville, NY","1956","07","10","Married","Lori","Granada Hills, CA","2 children","BAP","Baptist",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Water and Power","2014","Chairman, U.S. House Subcommittee on Water and Power","2013","PUB","Director of Economic and Regulatory Affairs","PUB","Director","University of California, Los Angeles","B.S.","1978","","","","","","","","","","","","","Rep. Tom McClintock","US Representative","Room 2331","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-0504","","http://mcclintock.house.gov/contact/email-me","http://mcclintock.house.gov","","http://www.facebook.com/Congressman-Tom-McClintock-81125319109","http://twitter.com/RepMcClintock","http://www.youtube.com/user/McClintockCA04","Images\Photos\FL\H","McClintock_Tom_193067.jpg"
21772,158718,"FL","H",95,"CA","California","05","","",13,75.700000000000003,"1998","2016","G","H8CA01109",0,0,90,85,91,91,33,45,"AOK","Normal",420,854,"D","Mike","Thompson","","Mike","Rep.","","US Representative","","M","Charles Michael Thompson","TOMP-suhn","St. Helena, CA","1951","01","24","Married","Janet Thompson","St. Helena, CA","2 children ;  3 grandchildren ","ROC","Roman Catholic",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Terrorism, Human Intelligence (HUMINT), Analysis, and Counterintelligence (THACI)","2014","Ranking Minority Member, U.S. House Subcommittee on Terrorism, Human Intelligence (HUMINT), Analysis, and Counterintelligence (THACI)","2013","BUS","Owner and Maintenance Supervisor","EDU","College Instructor","California State University, Chico","M.A.","1996","California State University, Chico","B.A.","1982","St. Helena High School (CA)","","1982","U.S. Army","SSG","1967-1973","","","","Rep. Mike Thompson","US Representative","Room 231","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-0505","","http://mikethompson.house.gov/contact/email-me","http://mikethompson.house.gov","","http://www.facebook.com/RepMikeThompson","http://twitter.com/RepThompson","http://www.youtube.com/user/CongressmanMThompson","Images\Photos\FL\H","Thompson_Mike_158718.jpg"
21773,232639,"FL","H",161,"CA","California","06","","",19,72.700000000000003,"2005","2016","G","H6CA05195",0,0,0,0,0,95,25,35,"AOK","Normal",421,855,"D","Doris","Matsui","O.","Doris","Rep.","","US Representative","","F","Doris Okada Matsui","mat-SOO-ee","Poston, AZ","1944","09","25","Widow","Robert T. Matsui (deceased)","Sacramento, CA","1 child ;  2 grandchildren ","MET","Methodist",4,"Asian/Pacific American","Parliamentarian, Democratic National Convention","2008","Deputy Director of Public Liaison, The White House","1993-1998","LAW","Senior Advisor and Director for Government Relations","","","University of California, Berkeley","B.A.","1966","","","","","","","","","","","","","Rep. Doris Matsui","US Representative","Room 2311","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-0506","","http://matsui.house.gov/email-representative-matsui","http://matsui.house.gov","","http://www.facebook.com/doris.matsui","http://twitter.com/dorismatsui","http://www.youtube.com/user/RepDorisMatsui","Images\Photos\FL\H","Matsui_Doris_232639.jpg"
21774,284011,"FL","H",305,"CA","California","07","","",26,50.399999999999999,"2012","2016","G","H0CA03078",0,0,0,0,0,86,0,54,"AOK","Normal",422,856,"D","Ami","Bera","","Ami","Rep.","","US Representative","","M","Amerish Bera","AH-mi BEAR-uh","Los Angeles, CA","1965","03","02","Married","Janine","Elk Grove, CA","1 child ","UNI","Unitarian",8,"Other","Candidate (CA03), U.S. House of Representatives","2010-2010","","","PUB","Chief Medical Officer","EDU","Clinical Professor of Medicine and Associate Dean for Admissions and Outreach","University of California, Irvine","M.D.","1991","University of California, Irvine","B.S.","1987","Kennedy High School","","1983","","","","","","","Rep. Ami Bera","US Representative","Room 1535","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-0507","","http://bera.house.gov/connect-with-me/email-ami","http://bera.house.gov/","","http://www.facebook.com/RepAmiBera","http://twitter.com/RepBera","http://www.youtube.com/user/repamibera","Images\Photos\FL\H","Bera_Ami_284011.jpg"
21775,248491,"FL","H",315,"CA","California","08","","",10,67.599999999999994,"2012","2016","G","H2CA08164",0,0,0,0,0,33,0,92,"AOK","Normal",423,857,"R","Paul","Cook","J.","Paul","Rep.","","US Representative","","M","Paul J. Cook","k-OO-k","Meriden, CT","1943","03","03","Married","Jeanne","Yucca Valley, CA","2 children","ROC","Roman Catholic",5,"White/Caucasian","Candidate, California Senate District 31 (CA031)","2012-2012","Member (CA065 R), CA State Assembly","2006-2012","EDU","Instructor of History and Political Science","EDU","Instructor of History and Political Science","University of California, Riverside","M.A.","2000","California State University, San Bernardino","M.P.A.","1996","Southern Connecticut State University","B.S.","1966","U.S. Marine Corps","Col","1966-1992","","","","Rep. Paul Cook","US Representative","Room 1222","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-0508","","http://cookforms.house.gov/contact/","http://cook.house.gov/","","http://www.facebook.com/RepPaulCook","http://twitter.com/RepPaulCook","http://www.youtube.com/user/RepPaulCook","Images\Photos\FL\H","Cook_Paul_248491.jpg"
21776,248236,"FL","H",176,"CA","California","09","","",20,52.399999999999999,"2006","2016","G","H4CA11081",0,0,90,75,95,95,50,40,"AOK","Normal",424,858,"D","Jerry","McNerney","","Jerry","Rep.","","US Representative","","M","Gerald Mark McNerney","mik-NUR-nee","Albuquerque, NM","1951","06","18","Married","Mary","Stockton, CA","3 children","ROC","Roman Catholic",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Disability Assistance and Memorial Affairs","2013","Candidate, Election to U.S. House of Representatives","2004","BUS","Chief Executive Officer","BUS","Field Operations Director","University of New Mexico","Ph.D.","1981","University of New Mexico","M.S.","1975","University of New Mexico","B.S.","1973","","","","","","","Rep. Jerry McNerney","US Representative","Room 2265","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-0509","","http://mcnerney.house.gov/contact","http://mcnerney.house.gov","","http://www.facebook.com/jerrymcnerney","http://twitter.com/RepMcNerney","http://www.youtube.com/user/RepJerryMcNerney","Images\Photos\FL\H","McNerney_Jerry_248236.jpg"
21777,211732,"FL","H",239,"CA","California","10","","",9,56.100000000000001,"2010","2016","G","H0CA19173",0,0,0,5,8,14,92,88,"AOK","Normal",425,859,"R","Jeff","Denham","","Jeff","Rep.","","US Representative","","M","Jeffrey John Denham","DEN-uhm","Hawthorne, CA","1967","07","29","Married","Sonia","Turlock, CA","2 children","PRE","Presbyterian",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Railroads, Pipelines, and Hazardous Materials","2014","Chairman, U.S. House Subcommittee on Economic Development, Public Buildings, and Emergency Management","2013","BUS","Owner and Operator","AGR","Farmer","California Polytechnic State University, San Luis Obispo","B.A.","1992","Victor Valley Junior College (CA)","A.A.","1989","","","","U.S. Air Force Reserve","","1988-2000","U.S. Air Force","","1984-1988","Rep. Jeff Denham","US Representative","Room 1730","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-0510","","https://denham.house.gov/contact-me/email-me","http://denham.house.gov/","","http://www.facebook.com/RepJeffDenham","http://twitter.com/RepJeffDenham","http://www.youtube.com/user/repjeffdenham","Images\Photos\FL\H","Denham_Jeff_211732.jpg"
21778,248434,"FL","H",391,"CA","California","11","","",37,67.299999999999997,"2014","2016","G","H0CA10073",0,0,0,0,0,0,0,0,"AOK","Normal",426,860,"D","Mark","DeSaulnier","J.","Mark","Rep.","","US Representative","","M","Mark James DeSaulnier","de-SAWN-yah","Lowell, MA","1952","03","31","Divorced","","Concord, CA","2 children","ROC","Roman Catholic",5,"White/Caucasian","Candidate, U.S. House of Representative","2009-2009","Member (CA007 D), CA State Senate","2008-2014","BUS","Owner/Restaurateur","LAB","Former Hotel Service Employee","Harvard University John F. Kennedy School of Government (MA)","","2002","College of the Holy Cross (MA)","B.A.","1974","Cranwell High School, Lennox (MA)","","1970","","","","","","","Rep. Mark DeSaulnier","US Representative","Room 327","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-0511","","http://desaulnier.house.gov/contact/email","https://desaulnier.house.gov/","","http://www.facebook.com/RepMarkDeSaulnier","http://twitter.com/RepDeSaulnier","http://www.youtube.com/c/RepDeSaulnier","Images\Photos\FL\H","DeSaulnier_Mark_248434.jpg"
21779,158725,"FL","H",17,"CA","California","12","","",1,83.299999999999997,"1987","2016","G","H8CA05035",0,0,75,80,95,95,25,25,"AOK","Normal",427,861,"D","Nancy","Pelosi","","Nancy","Rep.","","US Representative","","F","Nancy Patricia Pelosi","puh-LO-see","Baltimore, MD","1940","03","26","Married","Paul F. Pelosi","San Francisco, CA","5 children ;  9 grandchildren ","ROC","Roman Catholic",5,"White/Caucasian","Minority Leader, U.S. House of Representatives","2011-Current","Speaker of the House, U.S. House of Representatives","2007-2011","PUB","Intern","BUS","Public Relations Consultant","Trinity College (DC)","A.B.","1962","Institute of Notre Dame High School (MD)","","1958","","","","","","","","","","Rep. Nancy Pelosi","US Representative","Room 233","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-0512","ca12npima@mail.house.gov","http://pelosi.house.gov/contact-me/email-me","http://pelosi.house.gov","http://www.democraticleader.gov/blog","http://www.facebook.com/NancyPelosi","http://twitter.com/NancyPelosi","http://www.youtube.com/user/NancyPelosi","Images\Photos\FL\H","Pelosi_Nancy_158725.jpg"
21780,158726,"FL","H",85,"CA","California","13","","",11,88.5,"1998","2016","G","H8CA09060",0,0,100,95,98,98,17,23,"AOK","Normal",428,862,"D","Barbara","Lee","J.","Barbara","Rep.","","US Representative","","F","Barbara J. Lee","lee","El Paso, TX","1946","07","16","Divorced","","Oakland, CA","2 children ;  5 grandchildren ","BAP","Baptist",1,"Black/African American","Member, CA State Senate","1997-1998","Member, CA Assembly","1991-1997","PUB","Senior Advisor and Administrative Assistant","","","University of California, Berkeley","M.S.W.","1975","Mills College (CA)","B.A.","1973","San Fernando High School (CA)","","1973","","","","","","","Rep. Barbara Lee","US Representative","Room 2267","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-0513","","https://barbaralee.house.gov/contact/","http://lee.house.gov","http://lee.house.gov/?sectionid=59&sectiontree=35,59","http://www.facebook.com/RepBarbaraLee","http://twitter.com/repbarbaralee","http://www.youtube.com/user/RepLee","Images\Photos\FL\H","Lee_Barbara_158726.jpg"
22069,439365,"FL","H",329,"OH","Ohio","14","","",10,63.299999999999997,"2012","2016","G","H2OH14064",0,0,0,0,0,45,0,92,"AOK","Normal",4937,5766,"R","Dave","Joyce","P.","Dave","Rep.","","US Representative","","M","David P. Joyce","joyss","Cleveland, OH","1957","03","17","Married","Kelly","Russell Township, OH","3 children ","ROC","Roman Catholic",5,"White/Caucasian","Prosecutor, Geauga County (OH)","1988-2012","","","LAW","Public Defender","LAW","Attorney","University of Dayton (OH)","J.D.","1982","University of Dayton (OH)","B.S.","1979","West Geauga High School (OH)","","1979","","","","","","","Rep. Dave Joyce","US Representative","Room 1124","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-3514","","https://joyce.house.gov/email-me","http://joyce.house.gov/","","http://www.facebook.com/RepDaveJoyce","http://twitter.com/RepDaveJoyce","http://www.youtube.com/user/RepDaveJoyce","Images\Photos\FL\H","Joyce_Dave_439365.jpg"
22074,271940,"FL","H",420,"OK","Oklahoma","05","","",5,60.100000000000001,"2014","2016","G","H4OK05132",0,0,0,0,0,0,0,0,"AOK","Normal",5078,5909,"R","Steve","Russell","D.","Steve","Rep.","","US Representative","","M","Steven Dane Russell","RUH-suhl","Oklahoma City, OK","1963","05","25","Married","Cindy Myers","Oklahoma City, OK","2 children ; 3 adopted children","SBP","Southern Baptist",5,"White/Caucasian","Co-Chair, OK State Senate Committee on Veterans and Military Affairs","2012","Member (OK045 R), OK State Senate","2009-2013","BUS","Owner","MIL","Career Military Officer","Army Command and General Staff College (KS)","","1998","Ouachita Baptist University (AR)","B.A.","1984","Del City High School (OK)","","1984","U.S. Army","LTC","1984-2005","","","","Rep. Steve Russell","US Representative","Room 128","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-3605","","http://russell.house.gov/contact/email","http://russell.house.gov/","","http://www.facebook.com/reprussell","http://twitter.com/RepRussell","","Images\Photos\FL\H","Russell_Steve_271940.jpg"
22075,159025,"FL","H",55,"OK","Oklahoma","03","","",1,78.599999999999994,"1994","2016","G","H4OK06056",0,0,0,0,8,9,100,93,"AOK","Normal",5076,5907,"R","Frank","Lucas","D.","Frank","Rep.","","US Representative","","M","Frank Dean Lucas","LOO-kuhss","Cheyenne, OK","1960","01","06","Married","Lynda L. Bradshaw","Cheyenne, OK","3 children ;  1 grandchild ","BAP","Baptist",5,"White/Caucasian","Chairman, U.S. House Committee on Agriculture","2014","Chairman, U.S. House Committee on Agriculture","2013","PUB","County Coordinator","AGR","Cattle Rancher","Oklahoma State University","B.S.","1982","","","","","","","","","","","","","Rep. Frank Lucas","US Representative","Room 2405","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-3603","","https://lucas.house.gov/contact-me/email-me","http://lucas.house.gov/","","http://www.facebook.com/RepFrankLucas","http://twitter.com/RepFrankLucas","http://www.youtube.com/user/RepFrankLucas","Images\Photos\FL\H","Lucas_Frank_159025.jpg"
22076,249764,"FL","H",296,"OR","Oregon","01","","",4,57.299999999999997,"2012","2016","G","H2OR01133",0,0,0,95,95,95,27,35,"AOK","Normal",5228,6061,"D","Suzanne","Bonamici","M.","Suzanne","Rep.","","US Representative","","F","Suzanne M. Bonamici","baw-nuh-MEE-chee","Detroit, MI","1954","10","14","Married","Michael Simon","Beaverton, OR","2 children","EPI","Episcopalian",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Environment","2014","Assistant Majority Leader, U.S. House of Representatives","2011","PUB","Legislative Assistant","LAW","Attorney","University of Oregon Law School","J.D.","1983","University of Oregon, School of Journalism","B.A.","1980","Lane Community College (OR)","A.A.","1978","","","","","","","Rep. Suzanne Bonamici","US Representative","Room 439","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-3701","","http://bonamici.house.gov/contact-me/email-me","http://bonamici.house.gov/","","http://www.facebook.com/CongresswomanBonamici","http://twitter.com/RepBonamici","http://www.youtube.com/user/RepSuzanneBonamici","Images\Photos\FL\H","Bonamici_Suzanne_249764.jpg"
22077,159027,"FL","H",96,"OR","Oregon","02","","",1,70.400000000000006,"1998","2016","G","H6OR02116",0,0,10,0,23,22,100,94,"AOK","Normal",5229,6062,"R","Greg","Walden","P.","Greg","Rep.","","US Representative","","M","Gregory Paul Walden","WALL-duhn","The Dalles, OR","1957","01","10","Married","Mylene Ann Simons","Hood River, OR","1 child","EPI","Episcopalian",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Communications and Technology","2014","Chairman, National Republican Congressional Committee","2013-Current","BUS","Owner","BUS","Owner","University of Oregon, Eugene","B.S.","1981","University of Alaska","Att.","1975","","","","","","","","","","Rep. Greg Walden","US Representative","Room 2185","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-3702","","http://walden.house.gov/contact-greg/email-me","http://walden.house.gov","","http://www.facebook.com/repgregwalden","http://twitter.com/repgregwalden","http://www.youtube.com/user/RepGregWalden","Images\Photos\FL\H","Walden_Greg_159027.jpg"
22078,159028,"FL","H",67,"OR","Oregon","03","","",2,72.299999999999997,"1996","2016","G","H6OR03064",0,0,85,85,94,94,45,34,"AOK","Normal",5230,6063,"D","Earl","Blumenauer","","Earl","Rep.","","US Representative","","M","Earl Blumenauer","BLOO-meh-nou-ur","Portland, OR","1948","08","16","Married","Margaret Kirkpatrick","Portland, OR","2 children","JEW","Jewish",5,"White/Caucasian","Member, President's Council on Sustainable Development","1994-1995","Member, OR Governor's Commission on Higher Education","1990-1991","EDU","Assistant to President","","","Northwestern Law School, Lewis and Clark College (OR)","J.D.","1976","Lewis and Clark College (OR)","B.A.","1970","Centennial High School (OR)","","1970","","","","","","","Rep. Earl Blumenauer","US Representative","Room 1111","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-3703","","https://forms.house.gov/blumenauer/webforms/issue_subscribe.html","http://blumenauer.house.gov","","http://www.facebook.com/blumenauer","http://twitter.com/blumenauermedia","http://www.youtube.com/user/RepBlumenauer","Images\Photos\FL\H","Blumenauer_Earl_159028.jpg"
22079,159029,"FL","H",12,"OR","Oregon","04","","",1,58.600000000000001,"1986","2016","G","H6OR04047",0,0,90,90,94,94,42,30,"AOK","Normal",5231,6064,"D","Pete","DeFazio","A.","Pete","Rep.","","US Representative","","M","Peter Anthony DeFazio","deh-FAH-zee-o","Needham, MA","1947","05","27","Married","Myrnie Daut","Springfield, OR","","ROC","Roman Catholic",5,"White/Caucasian","Ranking Minority Member, U.S. House Committee on Natural Resources","2013-2014","Ranking Minority Member, U.S. House Subcommittee on Highways and Transit","2011-2013","PUB","Director of Constituent Services","PUB","Legislative Assistant","University of Oregon","M.S.","1977","University of Oregon","Att.","1971","Tufts University (MA)","B.A.","1969","U.S. Air Force","","1967-1971","","","","Rep. Pete DeFazio","US Representative","Room 2134","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-3704","","https://defazio.house.gov/contact/email-me","http://www.defazio.house.gov","","http://www.facebook.com/RepPeterDeFazio","http://twitter.com/RepPeterDeFazio","http://www.youtube.com/user/PeterDeFazio","Images\Photos\FL\H","DeFazio_Pete_159029.jpg"
22080,198136,"FL","H",216,"OR","Oregon","05","","",3,53.700000000000003,"2008","2016","G","H8OR05107",0,0,70,75,83,84,58,49,"AOK","Normal",5232,6065,"D","Kurt","Schrader","","Kurt","Rep.","","US Representative","","M","Kurt Schrader","SHRAY-dur","Bridgeport, CT","1951","10","19","Divorced","Martha Northam (div.)","Canby, OR","5 children ","EPI","Episcopalian",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Horticulture, Research, Biotechnology, and Foreign Agriculture","2014","Member, OR State Senate","2003-2008","AGR","Farmer","MED","Owner and Manager","University of Illinois College of Veterinary Medicine (IL)","D.V.M.","1977","University of Illinois","B.A.","1975","Cornell University (NY)","B.A.","1973","","","","","","","Rep. Kurt Schrader","US Representative","Room 2431","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-3705","","http://schrader.house.gov/contact/","http://schrader.house.gov","","http://www.facebook.com/repschrader","http://twitter.com/repschrader","http://www.youtube.com/user/RepKurtSchrader","Images\Photos\FL\H","Schrader_Kurt_198136.jpg"
22081,159031,"FL","H",86,"PA","Pennsylvania","01","","",3,82.799999999999997,"1998","2016","G","H8PA01153",0,0,90,100,100,100,18,35,"AOK","Normal",5323,6158,"D","Robert","Brady","A.","Bob","Rep.","","US Representative","","M","Robert A. Brady","BRAY-dee","Philadelphia, PA","1945","04","07","Married","Debra","Philadelphia, PA","2 children","ROC","Roman Catholic",5,"White/Caucasian","Ranking Minority Member, U.S. House Committee on House Administration","2014","Ranking Minority Member, U.S. House Subcommittee on Elections","2013","BUS","Consultant","EDU","Instructor in Organizational Dynamics","Martin Technical School (PA)","","2013","St. Thomas Moore High School (PA)","","1963","","","","","","","","","","Rep. Robert Brady","US Representative","Room 102","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-3801","","http://brady.house.gov/contact-me/email-me","http://brady.house.gov","","http://www.facebook.com/RepRobertBrady","http://twitter.com/RepBrady","http://www.youtube.com/user/BradyPA01","Images\Photos\FL\H","Brady_Robert_159031.jpg"
22082,159032,"FL","H",58,"PA","Pennsylvania","02","","",2,87.700000000000003,"1994","2016","G","H2PA02055",0,0,90,80,97,97,27,33,"AOK","Normal",5324,6159,"D","Chaka","Fattah","","Chaka","Rep.","Sr.","US Representative","","M","Chaka Fattah Sr.","SHAW-kuh fah-TAH","Philadelphia, PA","1956","11","21","Married","Renée Yvette Chenault","Philadelphia, PA","4 children ","BAP","Baptist",1,"Black/African American","Ranking Minority Member, U.S. House Subcommittee on Commerce, Justice, Science, and Related Agencies","2014","Member, PA Board of Education","2014","BUS","Assistant Director","BUS","Policy Assistant","University of Pennsylvania, Fels Center of government","Mast. Deg.","1986","Harvard University John F. Kennedy School of Government","","1984","Community College of Philadelphia","A.A.","1976","","","","","","","Rep. Chaka Fattah Sr.","US Representative","Room 2301","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-3802","","https://fattah.house.gov/contact-rep-fattah","http://fattah.house.gov/","","http://www.facebook.com/repfattah","http://twitter.com/chakafattah","http://www.youtube.com/user/ChakaFattah","Images\Photos\FL\H","Fattah_Chaka_159032.jpg"
