"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
31848,211704,"FL","S",37,"TN","Tennessee","S01","","",1,65,"2002","2014","G","S2TN00058",0,0,20,0,21,0,82,0,"AOK","Normal",7750,6833,"R","Lamar","Alexander","","Lamar","Sen.","","US Senator","","M","Andrew Lamar Alexander","al-eks-AN-dur","Maryville, TN","1940","07","03","Married","Leslee (Honey) Buhler","Nashville, TN","4 children","PRE","Presbyterian",5,"White/Caucasian","Chair, U.S. Senate Republican Conference","2007-2012","Secretary, U.S. Department of Education","1991-1993","EDU","Goodman Visiting Professor, John F. Kennedy School of Government","LAW","Attorney","New York University Law School","J.D.","1965","Vanderbilt University (TN)","B.A.","1962","","","","","","","","","","Sen. Lamar Alexander","US Senator","Room 455","DSOB- Dirksen Senate Office Building","Constitution Avenue and 1st Street, NE","","Washington, DC 20510-4206","","http://alexander.senate.gov/public/index.cfm?p=Email","http://alexander.senate.gov/public/index.cfm?p=Home","","http://www.facebook.com/lamaralexander","http://twitter.com/SenAlexander","http://www.youtube.com/user/lamaralexander","Images\Photos\FL\S","Alexander_Lamar_211704.jpg"
31850,244512,"FL","H",430,"TX","Texas","25","","",23,58.399999999999999,"2012","2014","G","H2TX33040",0,0,95,0,96,0,53,0,"AOK","Normal",6120,7002,"R","Roger","Williams","","Roger","Rep.","","US Representative","","M","John Roger Williams","","Evanston, IL","1949","09","13","Married","Patty","Austin, TX","2 children","DOC","Disciples of Christ",5,"White/Caucasian","Candidate, US Senate Texas (TXS01)","2012-2012","Republican Candidate, Roger Williams U.S. Senate Committee","2009-2010","BUS","Owner","BUS","Owner","Texas Christian University","B.S.","1972","","","","","","","","","","","","","Rep. Roger Williams","US Representative","Room 1122","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-4325","","http://williams.house.gov/contact","http://williams.house.gov/","","http://www.facebook.com/rogerwilliamstx","http://twitter.com/rogerwilliamstx","","Images\Photos\FL\H","Williams_Roger_244512.jpg"
31851,193671,"FL","H",157,"GA","Georgia","11","","",2,68.599999999999994,"2002","2014","G","H2GA11149",0,0,0,0,4,0,75,0,"AOK","Normal",1165,1607,"R","Phil","Gingrey","","Phil","Rep.","","US Representative","Dr.","M","Phillip Gingrey","GING-gree","Augusta, GA","1942","07","10","Married","Billie Ayres","Marietta, GA","4 children","ROC","Roman Catholic",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Oversight","2013","Member, GA State Senate","1998-2002","MED","Physician","MED","Residency","Medical College of Georgia","M.D.","1969","Georgia Institute of Technology","B.S.","1965","","","","","","","","","","Rep. Phil Gingrey","US Representative","Room 442","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-1011","gingrey.ga@mail.house.gov","http://www.house.gov/formgingrey/IMA/issue.htm","http://gingrey.house.gov","","http://www.facebook.com/RepPhilGingrey","http://twitter.com/RepPhilGingrey","http://www.youtube.com/user/RepPhilGingrey","Images\Photos\FL\H","Gingrey_Phil_193671.jpg"
31852,211708,"FL","H",150,"TX","Texas","26","","",10,68.299999999999997,"2002","2014","G","H2TX26093",0,0,10,0,8,0,74,0,"AOK","Normal",6123,7003,"R","Michael","Burgess","C.","Mike","Rep.","","US Representative","","M","Michael C. Burgess","BUR-juhs","Rochester, MN","1950","12","23","Married","Laura","Lewisville, TX","3 children ; 1 grandchild","EPI","Episcopalian",5,"White/Caucasian","Vice Chair, U.S. House Subcommittee on Oversight and Investigations","2013","Vice Chair, U.S. House Subcommittee on Health","2013","MED","Physician","MED","Chief of Medical Staff and Chief of Obstetrics and Gynecology","University of Texas - Dallas","M.S.","2000","University of Texas - Houston","M.D.","1977","North Texas State University","M.S.","1976","","","","","","","Rep. Michael Burgess","US Representative","Room 2336","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4326","","http://burgess.house.gov/contact/356345.htm","http://burgess.house.gov","","http://www.facebook.com/michaelcburgess","http://twitter.com/michaelcburgess","http://www.youtube.com/michaelcburgessmd","Images\Photos\FL\H","Burgess_Michael_211708.jpg"
32071,211722,"FL","H",159,"TX","Texas","05","","",12,64.400000000000006,"2002","2014","G","H2TX05121",0,0,0,0,4,0,70,0,"AOK","Normal",6102,6982,"R","Jeb","Hensarling","","Jeb","Rep.","","US Representative","","M","Jeb Hensarling","HEN-sar-ling","Stephenville, TX","1957","05","29","Married","Melissa Fore","Dallas, TX","2 children ","EPI","Episcopalian",5,"White/Caucasian","House Republican Conference Chairman, U.S. House of Representatives","2013","Vice Chair, U.S. House Committee on Financial Services","2013","BUS","Co-Founder and CEO","BUS","Vice President","University of Texas School of Law","J.D.","1982","Texas Agricultural and Mechanical University","B.A.","1979","","","","","","","","","","Rep. Jeb Hensarling","US Representative","Room 2228","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4305","","http://www.hensarling.house.gov/contact/email-me.shtml","http://hensarling.house.gov","","http://www.facebook.com/pages/Jeb-Hensarling/7875604788","http://twitter.com/RepHensarling","http://www.youtube.com/user/RepJebHensarling","Images\Photos\FL\H","Hensarling_Jeb_211722.jpg"
32074,211726,"FL","H",151,"TX","Texas","31","","",11,61.299999999999997,"2002","2014","G","H2TX31044",0,0,0,0,4,0,80,0,"AOK","Normal",6128,7008,"R","John","Carter","R.","John","Rep.","","US Representative","","M","John Rice Carter","KAR-tur","Houston, TX","1941","11","06","Married","Erika","Round Rock, TX","4 children","LUT","Lutheran",5,"White/Caucasian","House Republican Conference Secretary, U.S. House of Representatives","2013","Vice Chair, U.S. House Subcommittee on Military Construction, Veterans Affairs, and Related Agencies","2013","PUB","Practicing Attorney","LAW","Practicing Attorney","University of Texas School of Law","J.D.","1969","Texas Technical University","B.A.","1964","Bellaire High School (TX)","","1960","","","","","","","Rep. John Carter","US Representative","Room 409","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-4331","","http://carterforms.house.gov/email-john2","http://carter.house.gov","","http://www.facebook.com/judgecarter","http://twitter.com/JudgeCarter","http://www.youtube.com/user/repjohncarter","Images\Photos\FL\H","Carter_John_211726.jpg"
32077,193670,"FL","H",170,"GA","Georgia","13","","",3,71.700000000000003,"2002","2014","G","H2GA13012",0,0,90,0,96,0,65,0,"AOK","Normal",1167,1609,"D","David","Scott","A.","David","Rep.","","US Representative","","M","David Albert Scott","skaht","Aynor, SC","1946","06","27","Married","Alfredia Aaron","Atlanta, GA","2 children ;  2 grandchildren ","BAP","Baptist",1,"Black/African American","Member, GA State Senate","1983-2003","Member, GA State House","1974-1983","BUS","Owner and CEO","","","University of Pennsylvania Wharton School of Business Aresty Institute","M.B.A.","1969","Florida Agricultural and Mechanical University","B.A.","1967","Daytona Beach High School (FL)","","1967","","","","","","","Rep. David Scott","US Representative","Room 225","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-1013","david.scott@mail.house.gov","http://forms.house.gov/write/davidscott/email-me.shtml","http://www.davidscott.house.gov","","http://www.facebook.com/pages/Congressman-David-Scott/113303673339","http://twitter.com/RepDavidScott","http://www.youtube.com/user/RepDavidScott","Images\Photos\FL\H","Scott_David_193670.jpg"
32079,227661,"FL","H",302,"NV","Nevada","03","","",1,50.399999999999999,"2010","2014","G","H0NV03058",0,0,30,0,50,0,84,0,"AOK","Normal",4021,4647,"R","Joe","Heck","","Joe","Rep.","","US Representative","","M","Joesph J. Heck Jr.","hek","Jamaica, NY","1961","10","30","Married","Lisa Mattiello","Henderson, NV","3 children","ROC","Roman Catholic",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Technical and Tactical Intelligence","2013","Candidate, NV State Senate","2008","EDU","Faculty","MED","Tactical Physician (volunteer service)","U.S. Army War College (PA)","Mast. Deg.","2006","Philadelphia College of Osteopathic Medicine (PA)","D.O.","1988","Pennsylvania State University","Bach. Deg.","1984","U.S. Army Reserve","COL","1991-Current","","","","Rep. Joe Heck","US Representative","Room 132","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-2803","","https://heck.house.gov/contact-me/email-me","http://heck.house.gov/","","http://www.facebook.com/RepJoeHeck","http://twitter.com/RepJoeHeck","http://www.youtube.com/repjoeheck","Images\Photos\FL\H","Heck_Joe_227661.jpg"
32080,316283,"FL","H",405,"NC","North Carolina","13","","",6,56.799999999999997,"2012","2014","G","H2NC13110",0,0,100,0,96,0,47,0,"AOK","Normal",4658,5483,"R","George","Holding","E. B.","George","Rep.","","US Representative","","M","George E. B. Holding","","Raleigh, NC","1968","04","17","Married","Lucy","Raleigh, NC","4 children ","BAP","Baptist",5,"White/Caucasian","U.S. Attorney, North Carolina - Eastern District, Executive Office for U.S. Attorneys, U.S. Department of Justice","2006-2011","First Assistant U.S. Attorney for North Carolina - Eastern District, Executive Office for U.S. Attorneys, U.S. Department of Justice","2002-2006","LAW","Counsel","PUB","Legislative Counsel for Tax, Business and Special Projects","Wake Forest University (NC)","J.D.","1996","University of Saint Andrews (Scotland)","Att.","1992","Wake Forest University (NC)","B.A.","1991","","","","","","","Rep. George Holding","US Representative","Room 507","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-3313","","http://holding.house.gov/contact/email-me","http://holding.house.gov/","","http://www.facebook.com/GeorgeHoldingforCongress","http://twitter.com/georgeholding","http://www.youtube.com/user/holdingforcongress","Images\Photos\FL\H","Holding_George_316283.jpg"
32369,211856,"FL","H",340,"FL","Florida","24","","",6,100,"2010","2014","G","H0FL17068",0,0,0,0,4,0,70,0,"AOK","Normal",991,1433,"D","Frederica","Wilson","S.","Freddi","Rep.","","US Representative","","F","Frederica S. Wilson","WILL-suhn","Miami, FL","1942","11","05","Widow","","Miami Gardens, FL","3 children ;  2 grandchildren ","EPI","Episcopalian",1,"Black/African American","Member (FL17 R), U.S. House of Representatives","2008-2013","Minority (Democratic) Lead Whip, FL State Senate","2008-2011","VOL","Founder and Executive Director","BUS","Executive Director","University of Miami (FL)","M.Ed.","1972","Fisk University (TN)","B.S.","1963","","","","","","","","","","Rep. Frederica Wilson","US Representative","Room 208","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0917","","https://wilsonforms.house.gov/contact-form","http://wilson.house.gov/","","http://www.facebook.com/RepWilson","http://twitter.com/RepWilson","http://www.youtube.com/repfredericawilson","Images\Photos\FL\H","Wilson_Frederica_211856.jpg"
32370,193508,"FL","H",153,"FL","Florida","25","","",6,75.700000000000003,"2010","2014","G","H2FL25018",0,0,25,0,42,0,89,0,"AOK","Normal",992,1434,"R","Mario","Diaz-Balart","","Mario","Rep.","","US Representative","","M","Mario Diaz-Balart","DEE-az-buh-LART","Fort Lauderdale, FL","1961","09","25","Married","M. Tia","Miami, FL","1 child","ROC","Roman Catholic",2,"Hispanic/Latino","Vice Chair, U.S. House Subcommittee on Financial Services and General Government","2013","Member (FL21 D), U.S. House of Representatives","2010-2013","BUS","President","BUS","Special Assistant","University of South Florida","Att.","1982","","","","","","","","","","","","","Rep. Mario Diaz-Balart","US Representative","Room 436","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0921","","http://mariodiazbalartforms.house.gov/write-rep-diaz-balart","http://mariodiazbalart.house.gov/","","http://www.facebook.com/pages/Congressman-Mario-Diaz-Balart/119538428117878","http://twitter.com/MarioDB","http://www.youtube.com/user/MarioDiazBalart","Images\Photos\FL\H","DiazBalart_Mario_193508.jpg"
32381,193129,"FL","H",219,"CO","Colorado","07","","",2,53.5,"2006","2014","G","H6CO07023",0,0,0,0,0,0,0,0,"AOK","Normal",595,1031,"D","Ed","Perlmutter","G.","Ed","Rep.","","US Representative","","M","Edwin G. Perlmutter","PERL-muh-ter","Denver, CO","1953","05","01","Married","Nancy","Golden, CO","3 children","USP","Protestant - Unspecified Christian",5,"White/Caucasian","Co-Chair, CO Presidential Campaign of Sen. John F. Kerry (MS D)","2004","President Pro Tempore, CO State Senate","2001-2003","LAW","Associate","LAB","Construction","University of Colorado School of Law","J.D.","1978","University of Colorado - Boulder","B.A.","1975","Jefferson High School (CO)","","1975","","","","","","","Rep. Ed Perlmutter","US Representative","Room 1410","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0607","","http://forms.house.gov/perlmutter/webforms/contact.shtml","http://perlmutter.house.gov","","http://www.facebook.com/RepPerlmutter","http://twitter.com/repperlmutter","http://www.youtube.com/repperlmutter","Images\Photos\FL\H","Perlmutter_Ed_193129.jpg"
32566,192661,"FL","H",166,"AL","Alabama","03","","",4,64,"2002","2014","G","H2AL03032",0,0,20,0,21,0,90,0,"AOK","Normal",3,5,"R","Mike","Rogers","D.","Mike","Rep.","","US Representative","","M","Michael Dennis Rogers","RAH-jurz","Hammond, IN","1958","07","16","Married","Beth","Saks, AL","3 children","BAP","Baptist",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Transportation Security","2013","Member, AL Republican Executive Committee","2013","LAW","Associate","","","Birmingham School of Law (AL)","J.D.","1991","Jacksonville State University (AL)","M.P.A.","1984","Jacksonville State University (AL)","B.A.","1981","","","","","","","Rep. Mike Rogers","US Representative","Room 324","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0103","","http://mike-rogers.house.gov/contact-mike/email-me","http://mike-rogers.house.gov/","","http://www.facebook.com/pages/Congressman-Mike-D-Rogers/171770326187035","http://twitter.com/RepMikeRogersAL","http://www.youtube.com/user/MikeRogersAL03","Images\Photos\FL\H","Rogers_Mike_192661.jpg"
32889,378573,"FL","H",390,"HI","Hawaii","02","","",2,76.799999999999997,"2012","2014","G","H2HI02508",0,0,100,0,96,0,45,0,"AOK","Normal",1370,1849,"D","Tulsi","Gabbard","","Tulsi","Rep.","","US Representative","","F","Tulsi Gabbard","","Leloaloa, A.S.","1981","04","12","Divorced","","Honolulu, HI","","HIN","Hinduism",7,"Hawaiian/Pacific Islander","Member, Honolulu City Council","2011-2012","Member, HI State House","2002-2004","PUB","Legislative Assistant","BUS","Owner","Hawaii Pacific University","B.A.","2009","","","","","","","HI Natinal Guard","","2003-Current","","","","Rep. Tulsi Gabbard","US Representative","Room 502","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-1102","","http://gabbard.house.gov/contact/email-me","http://gabbard.house.gov/","","http://www.facebook.com/VoteTulsi","http://twitter.com/tulsigabbard","","Images\Photos\FL\H","Gabbard_Tulsi_378573.jpg"
33147,194908,"FL","H",145,"LA","Louisiana","05","","",1,78,"2002","2014","G","H2LA05084",0,0,10,0,29,0,90,0,"AOK","Normal",2346,2876,"R","Rodney","Alexander","M.","Rodney","Rep.","","US Representative","","M","Rodney M. Alexander","a-leks-AN-dur","Bienville, LA","1946","12","05","Married","Nancy Sutton","Quitman, LA","3 children ; 7 grandchildren","BAP","Baptist",5,"White/Caucasian","Vice Chair, U.S. House Subcommittee on Labor, Health and Human Services, Education, and Related Agencies","2013","Member, LA State House","1987-2002","BUS","Insurance Agent","PUB","President","University of Louisiana - Monroe","B.A.","2009","Louisiana Technical University (LA)","","2009","Jonesboro High School","","2009","U.S. Air Force Reserve","","1965-1971","","","","Rep. Rodney Alexander","US Representative","Room 316","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-1805","","http://alexanderforms.house.gov/contact-form-cc8","http://alexander.house.gov","","http://www.facebook.com/RepRodneyAlexander","http://twitter.com/USRepAlexander","http://www.youtube.com/user/RepRodneyMAlexander","Images\Photos\FL\H","Alexander_Rodney_194908.jpg"
33380,192554,"FL","S",33,"AK","Alaska","S01","","",1,40,"2002","2016","G","S4AK00099",0,0,30,0,32,0,91,0,"AOK","Normal",7664,150,"R","Lisa","Murkowski","","Lisa","Sen.","","US Senator","","F","Lisa Ann Murkowski","mur-KOU-skee","Ketchikan, AK","1957","05","22","Married","Verne Martell","Anchorage, AK","2 children","ROC","Roman Catholic",5,"White/Caucasian","Vice Chairman, U.S. Senate, Republican Conference","2010","Member, AK State House of Representatives","1999-2002","LAW","Attorney","LAW","Commercial Attorney","Willamette University College of Law (OR)","J.D.","1985","Georgetown University (DC)","B.A.","1980","Willamette University (OR)","Att.","1977","","","","","","","Sen. Lisa Murkowski","US Senator","Room 709","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-0203","","http://www.murkowski.senate.gov/public/index.cfm?p=Contact","http://www.murkowski.senate.gov","","http://www.facebook.com/pages/Lisa-Murkowski/25271170290?v=wall","http://twitter.com/lisamurkowski","http://www.youtube.com/senatormurkowski","Images\Photos\FL\S","Murkowski_Lisa_192554.jpg"
33757,248506,"FL","S",52,"MN","Minnesota","S01","","",1,65.200000000000003,"2006","2018","G","S6MN00267",0,0,100,0,95,0,45,0,"AOK","Normal",7712,3788,"DFL","Amy","Klobuchar","","Amy","Sen.","","US Senator","","F","Amy Klobuchar","KLOE-buh-shar","Plymouth, MN","1960","05","25","Married","John Bessler","Minneapolis, MN","1 child","CON","Congregationalist",5,"White/Caucasian","Chairman, U.S. Senate Subcommittee on Administrative Oversight and the Courts","2013","Chairman, U.S. Senate Subcommittee on Competitiveness, Innovation, and Export Promotion","2013","LAW","Partner","LAW","Associate Partner","University of Chicago (IL)","J.D.","1985","Yale University (CT)","B.A.","1982","Wayzata High School (MN)","","1982","","","","","","","Sen. Amy Klobuchar","US Senator","Room 302","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-2308","","http://www.klobuchar.senate.gov/emailamy.cfm","http://klobuchar.senate.gov","","http://www.facebook.com/pages/Amy-Klobuchar/7606381190?v=info","http://twitter.com/AmyKlobuchar","http://www.youtube.com/senatorklobuchar","Images\Photos\FL\S","Klobuchar_Amy_248506.jpg"
21783,193005,"FL","H",180,"CA","California","16","","",20,57.399999999999999,"2004","2014","G","H4CA20082",0,0,95,0,96,0,55,0,"AOK","Normal",431,865,"D","Jim","Costa","","Jim","Rep.","","US Representative","","M","James Manuel Costa","KAHS-tuh","Fresno, CA","1952","04","13","Single","","Fresno, CA","","ROC","Roman Catholic",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Rural Development, Research, Biotechnology, and Foreign Agriculture","2013","Member (CA20 D), U.S. House of Representatives","2004-2013","EDU","Professor","BUS","Chief Executive Officer","California State University - Fresno","B.S.","1974","San Joaquin Memorial High School (CA)","","1974","","","","","","","","","","Rep. Jim Costa","US Representative","Room 1314","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0516","congressmanjimcosta@mail.house.gov","http://www.house.gov/formcosta/issue.htm","http://www.costa.house.gov","","","http://twitter.com/#/RepJimCosta","http://www.youtube.com/RepJimCostaCA20","Images\Photos\FL\H","Costa_Jim_193005.jpg"
21784,193052,"FL","H",131,"CA","California","17","","",17,73.5,"2000","2014","G","H0CA15148",0,0,95,0,100,0,55,0,"AOK","Normal",432,866,"D","Mike","Honda","","Mike","Rep.","","US Representative","","M","Michael Makoto Honda","HAHN-duh","Walnut Grove, CA","1941","06","27","Widower","Jeanne (deceased)","San Jose, CA","2 children","USP","Protestant - Unspecified Christian",4,"Asian/Pacific American","Ranking Minority Member, U.S. House Subcommittee on Legislative Branch","2013","Member (CA15 D), U.S. House of Representatives","2000-2013","EDU","Educational Researcher","EDU","Principal","San Jose State University (CA)","M.Ed.","1974","San Jose State University (CA)","B.A.","1968","","","","","","","","","","Rep. Mike Honda","US Representative","Room 1713","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0517","mike.honda@mail.house.gov","http://forms.house.gov/honda/webforms/issue_subscribe.htm","http://honda.house.gov","","http://www.facebook.com/pages/Mike-Honda/15675385380","http://twitter.com/RepMikeHonda","http://www.youtube.com/repmikehonda","Images\Photos\FL\H","Honda_Mike_193052.jpg"
21786,158733,"FL","H",83,"CA","California","19","","",9,73.200000000000003,"1994","2014","G","H4CA16049",0,0,0,0,9,0,68,0,"AOK","Normal",434,868,"D","Zoe","Lofgren","","Zoe","Rep.","","US Representative","","F","Zoe Lofgren","LAHF-gruhn","San Mateo, CA","1947","12","21","Married","John Marshall Collins","San Jose, CA","2 children","LUT","Lutheran",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Immigration Policy and Enforcement","2013","Ranking Minority Member, U.S. House Subcommittee on Oversight","2013","BUS","Executive Director","EDU","Faulty","Santa Clara University Law School (CA)","J.D.","1975","Stanford University (CA)","B.A.","1970","","","","","","","","","","Rep. Zoe Lofgren","US Representative","Room 1401","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0519","","http://forms.house.gov/lofgren/webforms/contactzipauth.html","http://zoelofgren.house.gov","","http://www.facebook.com/pages/Representative-Zoe-Lofgren/221191600719","http://twitter.com/#!/repzoelofgren","","Images\Photos\FL\H","Lofgren_Zoe_158733.jpg"
21787,158734,"FL","H",73,"CA","California","20","","",8,74.099999999999994,"1993","2014","G","H4CA17021",0,0,90,0,96,0,65,0,"AOK","Normal",435,869,"D","Sam","Farr","","Sam","Rep.","","US Representative","","M","Samuel Farr","far","San Francisco, CA","1941","07","04","Married","Shary Baldwin","Carmel, CA","1 child ;  2 grandchildren ","EPI","Episcopalian",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Agriculture, Rural Development, FDA and Related Agencies","2013","Member (CA17 D), U.S. House of Representatives","2000-2013","PUB","Budget Analyst","VOL","Peace Corps","Santa Clara University (CA)","Att.","2000-2013","Monterey Institute of International Studies (CA)","Att.","2000-2013","Willamette University (OR)","B.S.","1963","","","","","","","Rep. Sam Farr","US Representative","Room 1126","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0520","","http://forms.house.gov/farr/webforms/issue_subscribe.html","http://www.farr.house.gov","","http://www.facebook.com/SamFarr","http://twitter.com/RepSamFarr","http://www.youtube.com/user/CongressmanSamFarr","Images\Photos\FL\H","Farr_Sam_158734.jpg"
21788,211691,"FL","H",165,"CA","California","22","","",7,61.899999999999999,"2002","2014","G","H8CA20059",0,0,5,0,8,0,85,0,"AOK","Normal",437,871,"R","Devin","Nunes","G.","Devin","Rep.","","US Representative","","M","Devin G. Nunes","NOO-nehz","Tulare County, CA","1973","10","01","Married","Elizabeth Tamariz","Tulare, CA","2 children","ROC","Roman Catholic",2,"Hispanic/Latino","Member (CA21 R), U.S. House of Representatives","2002-2013","Candidate, Nomination to U.S. House of Representatives","1998","PUB","CA State Director","AGR","Manager","California State Polytechnic University","M.S.","1996","California State Polytechnic University","B.S.","1995","College of the Sequoias (CA)","A.A.","1993","","","","","","","Rep. Devin Nunes","US Representative","Room 1013","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0522","","https://nunes.house.gov/contactform/default.aspx","http://nunes.house.gov","http://devinnunes.blogspot.com/","http://www.facebook.com/pages/Devin-Nunes/376470350795","http://twitter.com/DevinNunes","http://www.youtube.com/user/RepDevinNunes","Images\Photos\FL\H","Nunes_Devin_211691.jpg"
21789,211752,"FL","H",217,"CA","California","23","","",9,73.200000000000003,"2006","2014","G","H6CA22125",0,0,95,0,100,0,55,0,"AOK","Normal",438,872,"R","Kevin","McCarthy","","Kevin","Rep.","","US Representative","","M","Kevin O. McCarthy","muh-KAR-thee","Bakersfield, CA","1965","01","26","Married","Judy","Bakersfield, CA","2 children","BAP","Baptist",5,"White/Caucasian","Member (CA22 R), U.S. House of Representatives","2002-2013","Co-Chair, Republican National Convention","2008","BUS","Trustee","PUB","District Director","University of California - Bakersfield","M.B.A.","1994","California State University - Bakersfield","B.A.","1989","Bakersfield College (CA)","","1985","","","","","","","Rep. Kevin McCarthy","US Representative","Room 2421","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0522","","http://forms.house.gov/kevinmccarthy/webforms/issue_subscribe.html","http://kevinmccarthy.house.gov","","http://www.facebook.com/CongressmanKevinMcCarthy","http://twitter.com/GOPWhip","http://www.youtube.com/repkevinmccarthy","Images\Photos\FL\H","McCarthy_Kevin_211752.jpg"
21790,158739,"FL","H",108,"CA","California","24","","",12,55.100000000000001,"1998","2014","G","H8CA22089",0,0,5,0,13,0,89,0,"AOK","Normal",439,873,"D","Lois","Capps","","Lois","Rep.","","US Representative","","F","Lois Ragnhild Grimsrud Capps","kaps","Ladysmith, WI","1938","01","10","Widow","","Santa Barbara, CA","3 children (1 deceased)","LUT","Lutheran",5,"White/Caucasian","Member (CA23 R), U.S. House of Representatives","2006-2013","","","MED","Director","MED","Instructor","University of California - Santa Barbara (CA)","M.Ed.","1990","Yale University (CT)","M.A.","1964","Pacific Lutheran University (WA)","B.S.N.","1959","","","","","","","Rep. Lois Capps","US Representative","Room 2231","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0524","","http://capps.house.gov/contact-me/email-me","http://www.house.gov/capps","","http://www.facebook.com/loiscapps","http://twitter.com/RepLoisCapps/","http://www.youtube.com/user/RepLoisCapps","Images\Photos\FL\H","Capps_Lois_158739.jpg"
21791,209456,"FL","H",262,"CA","California","27","","",24,64,"2009","2014","G","H0CA32101",0,0,100,0,96,0,50,0,"AOK","Normal",442,876,"D","Judy","Chu","","Judy","Rep.","","US Representative","Dr.","F","Judy Chu","choo","Los Angeles, CA","1953","07","07","Married","Michael Eng","Monterey Park, CA","","","",4,"Asian/Pacific American","Member (CA32 D), U.S. House of Representatives","2009-2013","Vice Chair and Member, CA State Board of Equalization","2007-2009","EDU","Psychology Professor","EDU","Associate Professor","University of California - Santa Barbara","Att.","1973","California School of Professional Psychology","Ph.D.","1979","California School Professional Psychology - Los Angeles","M.A.","1977","","","","","","","Rep. Judy Chu","US Representative","Room 1520","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0532","","http://chu.house.gov/connect-with-me/email-judy","http://www.chu.house.gov","","http://www.facebook.com/RepJudyChu","http://twitter.com/RepJudyChu","http://www.youtube.com/user/RepJudyChu","Images\Photos\FL\H","Chu_Judy_209456.jpg"
