"UID","PID","LEGTYPE","CHAMBER","CHAMBERRANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","STATUSID","STATUS","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","INCUMBENT","CUROFC","CUROFCUID","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
8165,210443,"SLE","H",,"GA","Georgia","146","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1311,1788,"R","Larry","O'Neal","E.","Larry","Rep.","","Georgia Representative","","M","Larry Edward O'Neal","","Jacksonville, FL","1949","05","05","Married","Kathy","Warner Robins, GA","2 children","MET","Methodist",5,"White/Caucasian","Y","State Legislator for Georgia House District 146",31740,"Member, Houston County Republican Executive Committee","2003","Member, Houston County Drug Action Council Board","2003","BUS","Director","LAW","Attorney","University of Georgia Woodrow Wilson Law College (GA)","J.D.","1976","University of Georgia (GA)","B.B.A.","1972","","","","","","","","","","Rep. Larry O'Neal","Georgia Representative","Room 338","State Capitol Building","206 Washington Street","","Atlanta, GA 30334","larry.oneal@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=180&Session=21","","http://www.facebook.com/pages/State-Rep-Larry-ONeal-R-146/68163114179?ref=ts","","","Images\Photos\SLE\GA\H","ONeal_Larry_210443.jpg"
8166,228471,"SLE","H",,"GA","Georgia","147","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1312,1789,"R","Willie","Talton","L.","Willie","Rep.","","Georgia Representative Elect","","M","Willie Lee Talton","","","","12","06","Married","Annie Mae Tobler","Warner Robins, GA","2 children; 5 grandchildren","","",1,"Black/African American","","State Legislator for Georgia House District 145",31350,"Member, Museum of Aviation Board","1972","Member, Flint Electric Corporation Board","1972","BUS","Board Member","LEN","Retired Chief Deputy Sheriff","Middle Georgia College (GA)","A.D.","1974","Houston County Training School","","1962","","","","","","","","","","Rep. Willie Talton","Georgia Representative Elect","Room 131","State Capitol Building","206 Washington Street","","Atlanta, GA 30334","willie.talton@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=221&Session=21","","http://www.facebook.com/pages/Rep-Willie-Talton-R-145/81993298341","","","Images\Photos\SLE\GA\H","Talton_Willie_228471.jpg"
8167,267980,"SLE","H",,"GA","Georgia","148","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7844,1613,"R","Buddy","Harden","","Buddy","Rep.","","Georgia Representative Elect","","M","Buddy Harden","","","","","","Married","Linda","Cordele, GA","2 children ; 5 grandchildren","BAP","Baptist",5,"White/Caucasian","","State Legislator for Georgia House District 147",27996,"District President, GA Municipal Association","1962","Mayor, City of Sylvester","1962","MED","Pharmacist","","","","","","","","","","","","","","","","","","Rep. Buddy Harden","Georgia Representative Elect","Room 504","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","buddy.harden@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=724&Session=21","","http://www.facebook.com/pages/Rep-Buddy-Harden-R-147/87350321199?ref=ts","","","Images\Photos\SLE\GA\H","Harden_Buddy_267980.jpg"
8168,249189,"SLE","H",,"GA","Georgia","149","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7845,1623,"R","Jimmy","Pruett","","Jimmy","Rep.","","Georgia Representative Elect","","M","Jimmy Pruett","","","","03","24","Married","Casey","Eastman, GA","","","",5,"White/Caucasian","","State Legislator for Georgia House District 144",28000,"Member, Eastman Hospital Authority","1962","Member, Heart of Georgia Airport Authority","1962","BUS","Business Owner","","","","","","","","","","","","U.S. Army National Guard","","1962","","","","Rep. Jimmy Pruett","Georgia Representative Elect","Room 507","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","jimmy.pruett@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=188&Session=21","","http://www.facebook.com/pages/State-Rep-Jimmy-Pruett-R-144/77983214900?ref=ts","","","Images\Photos\SLE\GA\H","Pruett_Jimmy_249189.jpg"
8170,193658,"SLE","H",,"GA","Georgia","151","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7847,1646,"R","Gerald","Greene","E.","Gerald","Rep.","","Georgia Representative Elect","","M","Gerald Edward Greene","","","1948","01","20","Single","","Cuthbert, GA","","BAP","Baptist",5,"White/Caucasian","","State Legislator for Georgia House District 149",27820,"Member, GA State Fair Oversight Committee","1995-2010","Secretary, Randolph County Democratic Party","1995-2010","EDU","Instructor of Political Science","AGR","Farmer","University of Georgia (GA)","M.Ed.","1977","Georgia Southwestern College","M.A.","1976","Georgia Southern University (GA)","B.A.","1970","","","","","","","Rep. Gerald Greene","Georgia Representative Elect","Room 507","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","gerald.greene@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=115&Session=21","","http://www.facebook.com/pages/State-Rep-Gerald-Greene-R-149/166065280103211?v=wall","","","Images\Photos\SLE\GA\H","Greene_Gerald_193658.jpg"
8171,211918,"SLE","H",,"GA","Georgia","152","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7848,1647,"R","Ed","Rynders","","Ed","Rep.","","Georgia Representative","","M","Eugene Rynders","","Albany, GA","1960","02","17","Married","Jane Waddell","Albany, GA","3 children","MET","Methodist",5,"White/Caucasian","Y","State Legislator for Georgia House District 152",32287,"Former Chair, Lee County Republican Party","1970","Former Vice Chair, Lee County Board of Elections","1970","ENT","Talk Show Participant;","BUS","Businessman","University of Georgia (GA)","","1970","Darton College (GA)","","1970","","","","","","","","","","Rep. Ed Rynders","Georgia Representative","Room 245","State Capitol Building","206 Washington Street","","Atlanta, GA 30334","ed.rynders@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=198&Session=21","","http://www.facebook.com/pages/Rep-Ed-Rynders-R-152/86629152619?ref=ts","","","Images\Photos\SLE\GA\H","Rynders_Ed_211918.jpg"
8172,267981,"SLE","H",,"GA","Georgia","153","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7849,1648,"D","Carol","Fullerton","H.","Carol","Rep.","","Georgia Representative Elect","","F","Carol H. Fullerton","","","","","","","","","","","",,"","","State Legislator for Georgia House District 151",27921,"","","","","BUS","Owner","","","","","","","","","","","","","","","","","","Rep. Carol Fullerton","Georgia Representative Elect","Room 411","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","carol.fullerton@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=737&Session=21","","http://www.facebook.com/pages/Rep-Carol-Fullerton-D-151/98121849456","","","Images\Photos\SLE\GA\H","Fullerton_Carol_267981.jpg"
8173,193659,"SLE","H",,"GA","Georgia","154","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7850,1649,"D","Winfred","Dukes","J.","Winfred","Rep.","","Georgia Representative Elect","","M","Winfred J. Dukes","","Camilla, GA","1958","09","20","Single","","Albany, GA","","BAP","Baptist",1,"Black/African American","","State Legislator for Georgia House District 150",27821,"","","","","BUS","General Contractor and Realtor","","","Mercer University (GA)","B.S.","1979","","","","","","","","","","","","","Rep. Winfred Dukes","Georgia Representative Elect","Room 411","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","winfred.dukes@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=96&Session=21","","http://www.facebook.com/pages/Rep-Winfred-Dukes-D-150/87203471737","","","Images\Photos\SLE\GA\H","Dukes_Winfred_193659.jpg"
8174,211883,"SLE","H",,"GA","Georgia","155","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7851,1659,"R","Jay","Roberts","H.","Jay","Rep.","","Georgia Representative Elect","","M","James Hugh Roberts","","Ocilla, GA","1970","02","26","Married","Sarah","Ocilla, GA","2 children","BAP","Baptist",5,"White/Caucasian","","State Legislator for Georgia House District 154",32252,"House Majority Caucus Chair, GA State House","2011","Majority Leader, GA State House of Representatives","2007","AGR","Farmer","BUS","Cotton Gin Manager","Georgia Academy of Economic Development (GA)","","2007","Irwin County High School","","2007","Abraham Baldwin Agricultural College (GA)","","2007","","","","","","","Rep. Jay Roberts","Georgia Representative Elect","Room 218","State Capitol Building","206 Washington Street","","Atlanta, GA 30334","jay.roberts@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=195&Session=21","","http://www.facebook.com/pages/State-Rep-Jay-Roberts-R-154/73157845799?v=wall&ref=search","","","Images\Photos\SLE\GA\H","Roberts_Jay_211883.jpg"
8175,193752,"SLE","H",,"GA","Georgia","156","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7852,1660,"R","Greg","Morris","","Greg","Rep.","","Georgia Representative Elect","","M","Gregory Adam Morris","","Vidalia, GA","1964","04","25","Married","Amy","Vidalia, GA","2 children","BAP","Baptist",5,"White/Caucasian","","State Legislator for Georgia House District 155",27914,"Member, Toombs County Board of Commissioners","1992-1995","","","PUB","Legislator","BUS","Businessman","Robert Toombs Christian Academy","","1992-1995","University of Georgia","B.A.","1992-1995","","","","","","","","","","Rep. Greg Morris","Georgia Representative Elect","Room 226","State Capitol Building","206 Washington Street","","Atlanta, GA 30334","greg.morris@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=174&Session=21","","http://www.facebook.com/pages/State-Rep-Greg-Morris-R-155/65043751035","","","Images\Photos\SLE\GA\H","Morris_Greg_193752.jpg"
8176,291296,"SLE","H",,"GA","Georgia","157","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7853,1661,"R","Delvis","Dutton","","Delvis","Rep.","","Georgia Representative Elect","","M","Delvis Dutton","","Savannah, GA","","","","Married","Danielle Harrell","Glenville, GA","2 children ","BAP","Baptist",5,"White/Caucasian","","State Legislator for Georgia House District 166",28012,"","","","","BUS","Founder, Operator","BUS","Employee","Georgia Southern University","","1992-1995","Pinewood Christian Academy","","1992-1995","","","","","","","","","","Rep. Delvis Dutton","Georgia Representative Elect","Room 504","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","delvis.dutton@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=785&Session=21","","","","","Images\Photos\SLE\GA\H","Dutton_Delvis_291296.jpg"
8177,193840,"SLE","H",,"GA","Georgia","158","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7854,1663,"R","Butch","Parrish","","Butch","Rep.","","Georgia Representative Elect","","M","Larry Parrish","","Swainsboro, GA","1941","11","14","Married","Charlotte","Swainsboro, GA","2 children ; 1 stepchild ; 7 grandchildren","MET","Methodist",5,"White/Caucasian","","State Legislator for Georgia House District 156",28002,"Member, Emanuel County Council of Alcoholic and Drug Abuse","1992-1995","Chair and Member, GA Department of Community Affairs","1992-1995","BUS","Director","BUS","Vice President","University of Georgia","B.S.","1964","Swainsboro High School","","1964","","","","","","","","","","Rep. Butch Parrish","Georgia Representative Elect","Room 245","State Capitol Building","206 Washington Street","","Atlanta, GA 30334","butch.parrish@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=183&Session=21","","http://www.facebook.com/pages/Rep-Butch-Parrish-R-156/89287309140?ref=ts","","","Images\Photos\SLE\GA\H","Parrish_Butch_193840.jpg"
8178,228473,"SLE","H",,"GA","Georgia","159","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7855,1669,"R","Jon","Burns","G.","Jon","Rep.","","Georgia Representative Elect","","M","Jon G. Burns","","Effingham County, GA","","09","04","Married","Dayle","Newington, GA","2 children","MET","Methodist",5,"White/Caucasian","","State Legislator for Georgia House District 157",32239,"Former President, Effingham County Young Farmers Organization","1964","Member, GA Agribusiness Council","1964","AGR","Agricultural Business","","","Effingham County High School","","1964","John Marshall University Law School (IL)","J.D.","1964","Georgia Southern University","B.A.","1964","GA Army National Guard","","1964","","","","Rep. Jon Burns","Georgia Representative Elect","Room 228","State Capitol Building","206 Washington Street","","Atlanta, GA 30334","jon.burns@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=73&Session=21","","","","","Images\Photos\SLE\GA\H","Burns_Jon_228473.jpg"
8179,289578,"SLE","H",,"GA","Georgia","160","","",,67.700000000000003,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7856,1670,"R","Jan","Tankersley","","Jan","Rep.","","Georgia Representative Elect","","F","Jan Tankersley","","","","","","Married","Hughie Tankersley","Brooklet, GA","2 children ;  3 grandchildren ","","",5,"White/Caucasian","","State Legislator for Georgia House District 158",28004,"","","","","","","","","","","","","","","","","","","","","","","","Rep. Jan Tankersley","Georgia Representative Elect","Room 601","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","jan.tankersley@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=783&Session=21","","","","","Images\Photos\SLE\GA\H","Tankersley_Jan_289578.jpg"
8180,264563,"SLE","H",,"GA","Georgia","161","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7857,1671,"R","Bill","Hitchens","","Bill","COL","","Georgia Representative Elect","","M","William Hitchens","","","","","","Married","Norma","","4 children; 10 grandchildren","BAP","Baptist",5,"White/Caucasian","","",,"","","","","PUB","Commissioner","PUB","Commissioner and Colonel of GA State Patrol","FBI National Academy (VA)","","1964","Georgia Southern University (GA)","B.A.","1964","","","","U.S. Coast Guard Reserve","Commander","1964","U.S. Marine Corps","","1964","COL Bill Hitchens","Georgia Representative Elect","","","2440 Rincon Stillwell Road","","Rincon, GA 31326-6256","wwhitchjr@aol.com","","http://www.billhitchens.com","","","","","Images\Photos\SLE\GA\H","Hitchens_Bill_264563.jpg"
8181,228475,"SLE","H",,"GA","Georgia","162","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7858,1680,"D","Bob","Bryant","","Bob","Rep.","","Georgia Representative Elect","","M","Robert Bobby Bryant","","Savannah, GA","1944","08","11","Married","Lee","Garden City, GA","4 children","BAP","Baptist",1,"Black/African American","","State Legislator for Georgia House District 160",27933,"Chair, Garden City Police Committee","2002-2004","Member, Garden City Council","1995-2004","LAB","Facility Maintenance Supervisor","LAB","Sanitation Superintendent","Columbia College (SC)","B.A.","1995-2004","South College (Savannah, GA)","","1995-2004","Savannah Technical College (GA)","","1995-2004","U.S. Army","SFC","1962-1982","","","","Rep. Bob Bryant","Georgia Representative Elect","Room 608","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","bob.bryant@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=70&Session=21","","http://www.facebook.com/pages/Rep-Bob-Bryant-D-160/84068974708","","","Images\Photos\SLE\GA\H","Bryant_Bob_228475.jpg"
8182,249191,"SLE","H",,"GA","Georgia","163","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",7859,1684,"D","J. Craig","Gordon","","Craig","Rep.","","Georgia Representative Elect","","M","Joseph Craig Gordon","","Savannah, GA","1977","05","07","Not Stated","","Savannah, GA","","EPI","Episcopalian",1,"Black/African American","","State Legislator for Georgia House District 162",28009,"Assistant Marketing Director, Savannah International Trade Center","1962-1982","Member, Coastal Network Group","1962-1982","BUS","Board Member","BUS","Chief Executive Officer","A.E. Beach High School","","1995","Savannah State University (GA)","","1995","","","","","","","","","","Rep. J. Craig Gordon","Georgia Representative Elect","Room 607","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","craig.gordon@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=113&Session=21","","http://www.facebook.com/pages/Rep-J-Craig-Gordon-D-162/87263041508","","","Images\Photos\SLE\GA\H","Gordon_JCraig_249191.jpg"
7378,229729,"SLE","S",,"HI","Hawaii","017","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1438,1919,"D","Clarence","Nishihara","K.","Clarence","Sen.","","Hawaii Senator Elect","","M","Clarence K. Nishihara","","Makawao, HI","","","","Married","Lynne","Waipahu, HI","2 children ","","",7,"Hawaiian/Pacific Islander","","State Legislator for Hawaii Senate District 18",28072,"","","","","EDU","Parent Community Network Coordinator","EDU","Vice Principal","University of Hawaii, Manoa","M.Ed.","1993","University of Hawaii, Manoa","B.A.","1970","Maui High School","","1961","U.S. Army","","1964-1967","","","","Sen. Clarence Nishihara","Hawaii Senator Elect","Room 204","State Capitol","415 South Beretania Street","","Honolulu, HI 96813","sennishihara@capitol.hawaii.gov","","http://www.capitol.hawaii.gov/memberpage.aspx?member=nishihara","","http://www.facebook.com/profile.php?id=1093141881","","","Images\Photos\SLE\HI\S","Nishihara_Clarence_229729.jpg"
7379,271958,"SLE","S",,"HI","Hawaii","018","","",,67.299999999999997,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1439,1920,"D","Michelle","Kidani","N.","Michelle","Sen.","","Hawaii Senator Elect","","F","Michelle N. Kidani","","Honolulu, HI","1948","09","30","Divorced","","Mililani, HI","4 children ","CHC","Christian Church",7,"Hawaiian/Pacific Islander","","State Legislator for Hawaii Senate District 17",31179,"Member, Mililani Town Association Board","1998-Current","Assistant Majority Leader, HI State Senate","1998-Current","PUB","Executive Assistant","PUB","Administrator","Kennedy-Western University","B.S.","1993","Leeward Community College (HI)","A.A.","1980","Honolulu Business College (HI)","A.A.","1969","","","","","","","Sen. Michelle Kidani","Hawaii Senator Elect","Room 228","Hawai'i State Capitol","415 South Beretania Street","","Honolulu, HI 96813","senkidani@capitol.hawaii.gov","","http://www.capitol.hawaii.gov/memberpage.aspx?member=kidani","","http://www.facebook.com/mnkidani","","","Images\Photos\SLE\HI\S","Kidani_Michelle_271958.jpg"
7380,193884,"SLE","S",,"HI","Hawaii","019","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1440,1921,"D","Will","Espero","","Willie","Sen.","","Hawaii Senator Elect","","M","William C. Espero","","Yokosuka-shi, Kanagawa, Japan","1960","11","06","Single","","Ewa Beach, HI","","ROC","Roman Catholic",4,"Asian/Pacific American","","State Legislator for Hawaii Senate District 20",34532,"Majority Floor Leader, HI State Senate","2011-Current","Chair, Oahu Metropolitan Planning Organization","2011-Current","BUS","General Manager","BUS","Property Manager","Seattle University (WA)","B.A.","1982","","","","","","","","","","","","","Sen. Will Espero","Hawaii Senator Elect","Room 231","State Capitol","415 South Beretania Street","","Honolulu, HI 96813","senespero@capitol.hawaii.gov","","http://www.capitol.hawaii.gov/memberpage.aspx?member=espero","","http://www.facebook.com/wespero","http://twitter.com/WillEspero","","Images\Photos\SLE\HI\S","Espero_Will_193884.jpg"
7381,410516,"SLE","S",,"HI","Hawaii","020","","",,68.5,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1441,1922,"D","Gerald","Gabbard","M.","Mike","Mr.","","Hawaii Senator Elect","","M","Gerald M. Gabbard","","","1948","","","","","","","","",,"","","",,"","","","","ENT","Musician and Songwriter","PRO","Tennis Pro","Oregon State University","Mast. Deg.","1982","California State University - Sonoma","B.A.","1982","","","","","","","","","","Mr. Gerald Gabbard","Hawaii Senator Elect","Room 201","Hawai'i State Capitol","415 South Beretania Street","","Honolulu, HI 96813","sengabbard@capitol.hawaii.gov","","http://www.capitol.hawaii.gov/memberpage.aspx?member=gabbard","","","http://twitter.com/SenMikeGabbard","","Images\Photos\SLE\HI\S","Gabbard_Gerald_410516.jpg"
7382,211941,"SLE","S",,"HI","Hawaii","021","","",,74,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1442,1923,"D","Maile","Shimabukuro","S. L.","Maile","Sen.","","Hawaii Senator","","F","Maile S. L. Shimabukuro","","Honolulu, HI","1970","10","01","Married","Ianuali Kaonohickalanikoholua","Waianae, HI","1 child; 1 stepchild","","",6,"Two or More Ethnicities","Y","State Legislator for Hawaii Senate District 21",28074,"Member (HI045 D), HI State House of Representatives","2002-2011","","","LAW","Supervising Attorney","PUB","Legislative Analyst","University of Hawaii William S. Richardson School of Law","J.D.","2000","Colorado College","B.A.","1991","Iolani School","","1991","","","","","","","Sen. Maile Shimabukuro","Hawaii Senator","Room 223","State Capitol","415 South Beretania Street","","Honolulu, HI 96813","senshimabukuro@capitol.hawaii.gov","","http://www.capitol.hawaii.gov/memberpage.aspx?member=shimabukuro","http://21maile.com","http://www.facebook.com/pages/Maile-Shimabukuro/109514782399921","","","Images\Photos\SLE\HI\S","Shimabukuro_Maile_211941.jpg"
7383,288940,"SLE","S",,"HI","Hawaii","022","","",,69.200000000000003,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1443,1924,"D","Donovan","Dela Cruz","M.","Donovan","Sen.","","Hawaii Senator","","M","Donovan Michael Dela Cruz","","Wahiawa, HI","1973","07","06","","","Wahiawa, HI","","","",8,"Other","Y","State Legislator for Hawaii Senate District 22",28075,"Chair, Honolulu City Council","2003-2007","Member, Honolulu City Council","2002-2008","BUS","Director of Communications","BUS","Public Relations Coordinator","University of Oregon","Bach. Deg.","1994","Leilehua High School","","1991","","","","","","","","","","Sen. Donovan Dela Cruz","Hawaii Senator","Room 202","State Capitol","415 South Beretania Street","","Honolulu, HI 96813","sendelacruz@capitol.hawaii.gov","","http://www.capitol.hawaii.gov/memberpage.aspx?member=delacruz","","","http://twitter.com/DonovanDelaCruz","","Images\Photos\SLE\HI\S","DelaCruz_Donovan_288940.jpg"
7384,227421,"SLE","S",,"HI","Hawaii","023","","",,51,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1444,1925,"D","Clayton","Hee","","Clayton","Sen.","","Hawaii Senator","","M","Clayton H.W. Hee","","","1953","03","14","Married","Lynn Waters","Kaneohe, HI","1 child","","",4,"Asian/Pacific American","Y","State Legislator for Hawaii Senate District 23",32310,"Member, HI Visitors & Conventions Bureau Board","1991","Member, HI State Senate","1984-1988","EDU","Teacher","BUS","Business Owner and Consultant","University of Hawaii","M.A.","1979","University of Hawaii","B.A.","1975","Kamehameha Schools","","1971","","","","","","","Sen. Clayton Hee","Hawaii Senator","Room 407","State Capitol","415 South Beretania Street","","Honolulu, HI 96813","senhee@capitol.hawaii.gov","","http://www.capitol.hawaii.gov/memberpage.aspx?member=hee","","","","","Images\Photos\SLE\HI\S","Hee_Clayton_227421.jpg"
7385,249235,"SLE","S",,"HI","Hawaii","024","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1445,1926,"D","Jill","Tokuda","N.","Jill","Sen.","","Hawaii Senator","","F","Jill N. Tokuda","","","","","","Married","Kyle Michibata","Kaneohe, HI","","NON","Unspecified/Other",4,"Asian/Pacific American","Y","State Legislator for Hawaii Senate District 24",31183,"Majority Whip, HI State Senate","1971","Member, Kaneohe Neighborhood Board","1971","BUS","Community Relations Director","VOL","Director of Development","George Washington University (DC)","B.A.","1971","Castle High School, Kaneohe (HI)","","1971","","","","","","","","","","Sen. Jill Tokuda","Hawaii Senator","Room 218","State Capitol","415 South Beretania Street","","Honolulu, HI 96813","sentokuda@capitol.hawaii.gov","","http://www.capitol.hawaii.gov/memberpage.aspx?member=tokuda","","http://www.facebook.com/profile.php?id=100000100334791","http://twitter.com/jilltokuda","","Images\Photos\SLE\HI\S","Tokuda_Jill_249235.jpg"
7386,264629,"SLE","S",,"HI","Hawaii","025","","",,57.100000000000001,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1446,1927,"D","Laura","Thielen","H.","Laura","Ms.","","Hawaii Senator Elect","","F","Laura H. Thielen","","","","","","","","","","","",,"","","",,"Director, HI Department of Land and Natural Resources","1905-2011","","","","","","","","","","","","","","","","","","","","","","Ms. Laura Thielen","Hawaii Senator Elect","Room 223","Hawai'i State Capitol","415 South Beretania Street","","Honolulu, HI 96813","senthielen@capitol.hawaii.gov","","http://www.capitol.hawaii.gov/memberpage.aspx?member=lthielen","","","","","Images\Photos\SLE\HI\S","Thielen_Laura_264629.jpg"
7387,271959,"SLE","H",,"HI","Hawaii","001","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1371,1850,"D","Mark","Nakashima","M.","Mark","Rep.","","Hawaii Representative","","M","Mark M. Nakashima","","Hilo, HI","1963","03","27","Single","","Honokaa, HI","","BUD","Buddhism",7,"Hawaiian/Pacific Islander","Y","State Legislator for Hawaii House District 01",28082,"Member, Democratic Party State Central Committee","2004-2008","Candidate, HI State House of Representatives","1994","VOL","UniServe Director, Field Representative","EDU","Teacher","University of Hawaii, Manoa","B.E.D.","1994","","","","","","","","","","","","","Rep. Mark Nakashima","Hawaii Representative","Room 406","State Capitol","415 South Beretania Street","","Honolulu, HI 96813","repnakashima@capitol.hawaii.gov","","http://www.capitol.hawaii.gov/memberpage.aspx?member=nakashima","http://marknakashima.blogspot.com/","","","","Images\Photos\SLE\HI\H","Nakashima_Mark_271959.jpg"
7388,227423,"SLE","H",,"HI","Hawaii","002","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",1372,1851,"D","Clifton","Tsuji","K.","Clift","Rep.","","Hawaii Representative Elect","","M","Clifton K. Tsuji","","Papaikou, HI","1941","01","20","Divorced","","Hilo, HI","2 children","USP","Protestant - Unspecified Christian",4,"Asian/Pacific American","","State Legislator for Hawaii House District 03",28084,"Member, HI Medical Advisory Commission","1986-1994","Member, HI County Workforce Development Board","1986-1994","BUS","Vice President","BUS","Senior Vice President (Retired)","University of Washington Pacific Coast Banking School","","1985","University of Hawaii, Manoa","B.A.","1966","Hilo High School","","1959","U.S. Army Reserve","","1959-1965","","","","Rep. Clifton Tsuji","Hawaii Representative Elect","Room 402","State Capitol","415 South Beretania Street","","Honolulu, HI 96813","reptsuji@capitol.hawaii.gov","","http://www.capitol.hawaii.gov/memberpage.aspx?member=tsuji","","","","","Images\Photos\SLE\HI\H","Tsuji_Clifton_227423.jpg"
