"UID","PID","LEGTYPE","CHAMBER","CHAMBERRANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","STATUSID","STATUS","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","INCUMBENT","CUROFC","CUROFCUID","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
7569,158739,"FLE","H",,"CA","California","24","","",,54.799999999999997,"11/6/2012","","G","H8CA22089",,,,,,,,,1,"Unofficial Results",439,873,"D","Lois","Capps","","Lois","Rep.","","US Representative Elect","","F","Lois Ragnhild Grimsrud Capps","kaps","Ladysmith, WI","1938","01","10","Widow","","Santa Barbara, CA","3 children (1 deceased)","LUT","Lutheran",5,"White/Caucasian","","US Representative for California District 23",21789,"","","","","MED","Director","MED","Instructor","University of California - Santa Barbara (CA)","M.Ed.","1990","Yale University (CT)","M.A.","1964","Pacific Lutheran University (WA)","B.S.N.","1959","","","","","","","Rep. Lois Capps","US Representative Elect","Room 2231","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0523","","http://capps.house.gov/contact-me/email-me","http://www.house.gov/capps","","http://www.facebook.com/loiscapps","http://twitter.com/RepLoisCapps/","http://www.youtube.com/user/RepLoisCapps","Images\Photos\FLE\H","Capps_Lois_158739.jpg"
7570,158742,"FLE","H",,"CA","California","25","","",,55.200000000000003,"11/6/2012","","G","H2CA25036",,,,,,,,,1,"Unofficial Results",440,874,"R","Buck","McKeon","","Buck","Rep.","","US Representative","","M","Howard P. McKeon","mih-KEE-uhn","Los Angeles, CA","1939","09","09","Married","Patricia Kunz","Santa Clarita, CA","6 children ; 31 grandchildren","MOR","Mormon",5,"White/Caucasian","Y","US Representative for California District 25",21792,"Delegate, White House Conference on Aging","2004","Member, Santa Clarita City Council","1987-1992","BUS","Chair and Founding Director","BUS","Co-owner","Brigham Young University (UT)","B.S.","1985","Verdugo High School (CA)","","1985","","","","","","","","","","Rep. Buck McKeon","US Representative","Room 2184","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0525","","http://mckeon.house.gov/contact/","http://mckeon.house.gov","","http://www.facebook.com/BuckMcKeon","http://twitter.com/BuckMcKeon","http://www.youtube.com/BuckMcKeon","Images\Photos\FLE\H","McKeon_Buck_158742.jpg"
7571,248455,"FLE","H",,"CA","California","26","","",,51.700000000000003,"11/6/2012","","G","H2CA00120",,,,,,,,,1,"Unofficial Results",441,875,"D","Julia","Brownley","","Julia","Hon.","","US Representative Elect","","F","Julia Brownley","","Aiken, SC","1952","08","28","Divorced","","Oak Park, CA","2 children","EPI","Episcopalian",5,"White/Caucasian","","",,"Member (CA041 D), CA State Assembly","2006-2012","Member, California State Assembly","2006-2012","BUS","Marketing Management","","","American University (DC)","M.B.A.","1979","George Washington University (DC)","B.A.","1975","","","","","","","","","","Hon. Julia Brownley","US Representative Elect","","","728 West Edna Place","","Covina, CA 91722","info@juliabrownley.com","","http://juliabrownley.com/","","http://www.facebook.com/juliabrownley","","","Images\Photos\FLE\H","Brownley_Julia_248455.jpg"
7572,209456,"FLE","H",,"CA","California","27","","",,63.399999999999999,"11/6/2012","","G","H0CA32101",,,,,,,,,1,"Unofficial Results",442,876,"D","Judy","Chu","","Judy","Rep.","","US Representative Elect","Dr.","F","Judy Chu","choo","Los Angeles, CA","1953","07","07","Married","Michael Eng","Monterey Park, CA","","","",4,"Asian/Pacific American","","US Representative for California District 32",30188,"Vice Chair and Member, CA State Board of Equalization","2007-2009","Member, CA State House","2001-2006","EDU","Psychology Professor","EDU","Associate Professor","University of California - Santa Barbara","Att.","1973","California School of Professional Psychology","Ph.D.","1979","California School Professional Psychology - Los Angeles","M.A.","1977","","","","","","","Rep. Judy Chu","US Representative Elect","Room 1520","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0532","","http://chu.house.gov/connect-with-me/email-judy","http://www.chu.house.gov","","http://www.facebook.com/RepJudyChu","http://twitter.com/RepJudyChu","http://www.youtube.com/user/RepJudyChu","Images\Photos\FLE\H","Chu_Judy_209456.jpg"
7573,193010,"FLE","H",,"CA","California","28","","",,76,"11/6/2012","","G","H0CA27085",,,,,,,,,1,"Unofficial Results",443,877,"D","Adam","Schiff","B.","Adam","Rep.","","US Representative Elect","","M","Adam Bennett Schiff","shihf","Framingham, MA","1960","06","22","Married","Eve Sanderson","Burbank, CA","2 children","JEW","Jewish",5,"White/Caucasian","","US Representative for California District 29",30186,"Member, CA State Senate","1997-2000","Candidate, Election to CA Assembly","1994","LAW","Criminal Prosecutor","LAW","Associate","Harvard University Law School (MA)","J.D.","1985","Stanford University (CA)","B.A.","1982","","","","","","","","","","Rep. Adam Schiff","US Representative Elect","Room 2411","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0529","","http://schiff.house.gov/contact-me/","http://schiff.house.gov","","http://www.facebook.com/RepAdamSchiff","http://twitter.com/RepAdamSchiff","http://www.youtube.com/RepAdamSchiff","Images\Photos\FLE\H","Schiff_Adam_193010.jpg"
7574,193068,"FLE","H",,"CA","California","29","","",,74.200000000000003,"11/6/2012","","G","H2CA28113",,,,,,,,,1,"Unofficial Results",444,878,"D","Tony","Cardenas","","Tony","Hon.","","US Representative Elect","","M","Tony Cardenas","","Pacoima, CA","1963","03","31","Married","Norma","Sylmar, CA","4 children","CHC","Christian Church",2,"Hispanic/Latino","","",,"Member, Los Angeles City Council","2003-2012","Candidate, Los Angeles City Council (special election)","2002","BUS","Computer Support Technician","BUS","Insurance Agent","University of California - Santa Barbara","B.S.","1986","","","","","","","","","","","","","Hon. Tony Cardenas","US Representative Elect","","","13173 Osborne Street","","Pacoima, CA 91331","cardenasforcongress2012@gmail.com","http://www.tonycardenasforcongress.com/contact.php?pagefrom=contact.php","http://www.tonycardenasforcongress.com/","","http://www.facebook.com/people/Tony-Cardenas/100001348238852","http://twitter.com/GoCardenas","","Images\Photos\FLE\H","Cardenas_Tony_193068.jpg"
7575,158741,"FLE","H",,"CA","California","30","","",,60.5,"11/6/2012","","G","H6CA24113",,,,,,,,,1,"Unofficial Results",445,879,"D","Brad","Sherman","J.","Brad","Rep.","","US Representative Elect","","M","Brad James Sherman","SHUR-muhn","Los Angeles, CA","1954","10","24","Married","Lisa Kaplan","Sherman Oaks, CA","3 children ","JEW","Jewish",5,"White/Caucasian","","US Representative for California District 27",21791,"Member and Chair, CA State Board of Equalization","1991-1996","","","BUS","Certified Tax Law Specialist","BUS","Tax Attorney and Certified Public Accountant","Harvard University Law School (MA)","J.D.","1979","University of California - Los Angeles","B.A.","1974","Orange Coast University (CA)","Att.","1974","","","","","","","Rep. Brad Sherman","US Representative Elect","Room 2242","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0527","sherman.personal@mail.house.gov","https://shermanforms.house.gov/contact/contact-form.shtml","http://bradsherman.house.gov","","http://www.facebook.com/pages/Congressman-Brad-Sherman/63158229861","http://twitter.com/BradSherman","http://www.youtube.com/ShermanCA27","Images\Photos\FLE\H","Sherman_Brad_158741.jpg"
7576,158758,"FLE","H",,"CA","California","31","","",,55.200000000000003,"11/6/2012","","G","H8CA41063",,,,,,,,,1,"Unofficial Results",446,880,"R","Gary","Miller","G.","Gary","Rep.","","US Representative Elect","","M","Gary G. Miller","MIH-lur","Huntsville, AR","1948","10","16","Married","Cathy","Diamond Bar, CA","4 children ","USP","Protestant - Unspecified Christian",5,"White/Caucasian","","US Representative for California District 42",21808,"Member, CA State House","1995-1999","Mayor, Diamond Bar City Council","1992","BUS","Founder and Owner","","","Mount San Antonio College (CA)","Att.","1970","Lowell High School (CA)","","1970","California High School","","1970","U.S. Army","PVT","1967-1968","","","","Rep. Gary Miller","US Representative Elect","Room 2349","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0542","gary.miller@mail.house.gov","http://garymiller.house.gov/Contact/","http://garymiller.house.gov","","http://www.facebook.com/RepGaryMiller","http://twitter.com/repgarymiller","http://www.youtube.com/GaryGMiller","Images\Photos\FLE\H","Miller_Gary_158758.jpg"
7577,158751,"FLE","H",,"CA","California","32","","",,65.400000000000006,"11/6/2012","","G","H8CA34068",,,,,,,,,1,"Unofficial Results",447,881,"D","Grace","Napolitano","F.","Grace","Rep.","","US Representative Elect","","F","Grace Flores Napolitano","nah-poe-leeTAH-no","Brownsville, TX","1936","12","04","Married","Frank Napolitano","Norwalk, CA","5 children (5 from previous marriage);  14 grandchildren ; 2 great-grandchildren","ROC","Roman Catholic",2,"Hispanic/Latino","","US Representative for California District 38",21801,"Member, CA State House","1993-1999","Mayor, Norwalk (CA)","1989","VOL","Founder","PUB","Director","Texas Southmost College","Att.","1989","Cerritos College (CA)","Att.","1989","Brownsville High School (TX)","","1954","","","","","","","Rep. Grace Napolitano","US Representative Elect","Room 1610","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0538","","https://napolitano.house.gov/contact-me/email-me","http://napolitano.house.gov","","http://www.facebook.com/RepGraceNapolitano","http://twitter.com/gracenapolitano","http://www.youtube.com/RepGraceNapolitano","Images\Photos\FLE\H","Napolitano_Grace_158751.jpg"
7579,158747,"FLE","H",,"CA","California","34","","",,85.599999999999994,"11/6/2012","","G","H2CA30143",,,,,,,,,1,"Unofficial Results",449,883,"D","Xavier","Becerra","","Xavier","Rep.","","US Representative Elect","","M","Xavier Becerra","beh-SEH-rah","Sacramento, CA","1958","01","26","Married","Dr. Carolina Reyes","Los Angeles, CA","3 children","ROC","Roman Catholic",2,"Hispanic/Latino","","US Representative for California District 31",21797,"Member, CA State Assembly","1990-1993","Deputy Attorney General, Office of CA Attorney General","1987-1990","LAW","Staff Attorney","PUB","Administrative Assistant","Universidad de Salamanca (Spain)","","1979","Stanford University Law School (CA)","J.D.","1984","Stanford University (CA)","B.A.","1980","","","","","","","Rep. Xavier Becerra","US Representative Elect","Room 1226","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0531","","http://forms.house.gov/becerra/webforms/issue_subscribe.html","http://becerra.house.gov","http://www.house.gov/apps/blog/ca31_becerra/index.shtml","http://www.facebook.com/XavierBecerra","http://twitter.com/repbecerra","http://www.youtube.com/user/XavierBecerra","Images\Photos\FLE\H","Becerra_Xavier_158747.jpg"
7580,209457,"FLE","H",,"CA","California","35","","",,55.700000000000003,"11/6/2012","","G","H2CA35118",,,,,,,,,1,"Unofficial Results",450,884,"D","Gloria","McLeod","Negrete","Gloria","Sen.","","US Representative Elect","","F","Gloria Negrete McLeod","","Los Angeles, CA","1941","09","06","Married","Gilbert L. McLeod","Chino, CA","10 children ;  27 grandchildren ; 23 great-grandchildren ","ROC","Roman Catholic",2,"Hispanic/Latino","","State Legislator for California Senate District 32",27183,"Member, CA State Senate","2006-2013","Member, CA Assembly","2000-2006","AGR","Owner","PUB","Field Representative","Chaffey Community College (CA)","A.A.","1978","","","","","","","","","","","","","Sen. Gloria McLeod","US Representative Elect","Suite 110-B","","4959 Palo Verde Street","","Montclair, CA 91763","gloria.mcleod@sen.ca.gov","http://negretemcleod.com/index.php?page=contact","http://negretemcleod.com/","http://www.facebook.com/pages/Gloria-Negrete-McLeod/282772691776629?v=info#!/pages/Gloria-Negrete-McLeod/282772691776629","http://www.facebook.com/NegreteMcLeodforCongress","http://twitter.com/negretemcleod","","Images\Photos\FLE\H","McLeod_Gloria_209457.jpg"
7581,291125,"FLE","H",,"CA","California","36","","",,51.399999999999999,"11/6/2012","","G","H2CA36439",,,,,,,,,1,"Unofficial Results",451,885,"D","Raul","Ruiz","","Raul","Dr.","","US Representative Elect","","M","Raul Ruiz","","Coachella, CA","1972","08","25","Single","","Palm Desert, CA","","SDA","Seventh-Day Adventist",2,"Hispanic/Latino","","",,"","","","","MED","Founding Medical Director","MED","Founder and Director","Harvard University (MA)","M.D.","1978","Harvard University (MA)","M.PP","1978","Harvard University (MA)","M.PH","1978","","","","","","","Dr. Raul Ruiz","US Representative Elect","","","PO Box 6116","","La Quinta, CA 92248","info@drraulruiz.com","http://www.drraulruiz.com/contactus","http://www.drraulruiz.com","","http://www.facebook.com/DrRaulRuiz","http://twitter.com/Dr_RaulRuiz","","Images\Photos\FLE\H","Ruiz_Raul_291125.jpg"
7582,226476,"FLE","H",,"CA","California","37","","",,86.400000000000006,"11/6/2012","","G","H0CA33117",,,,,,,,,1,"Unofficial Results",452,886,"D","Karen","Bass","","Karen","Rep.","","US Representative Elect","","F","Karen R. Bass","bass","Los Angeles, CA","1953","10","03","Divorced","","Baldwin Vista, CA","1 child (1 deceased); 4 stepchildren","BAP","Baptist",1,"Black/African American","","US Representative for California District 33",31472,"Assembly Speaker Emeritus, CA State Assembly","2011","Co-Chair, CA Obama Presidential Campaign","2008","EDU","Senior Policy Fellow","VOL","Founder and Executive Director","University of Southern California School of Medicine","","2008","California State University - Dominguez Hills","B.S.","1990","San Diego State University (CA)","","1973","","","","","","","Rep. Karen Bass","US Representative Elect","Room 408","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0533","","http://karenbass.house.gov/contact-me/email-me","http://karenbass.house.gov/","","http://www.facebook.com/RepKarenBass","http://twitter.com/RepKarenBass","http://www.youtube.com/user/RepKarenBass","Images\Photos\FLE\H","Bass_Karen_226476.jpg"
7583,211684,"FLE","H",,"CA","California","38","","",,67.200000000000003,"11/6/2012","","G","H2CA39078",,,,,,,,,1,"Unofficial Results",453,887,"D","Linda","Sanchez","T.","Linda","Rep.","","US Representative Elect","","F","Linda T. Sanchez","SAN-chez","Orange, CA","1969","01","28","Married","James Sullivan","Lakewood, CA","1 child ; 3 stepchildren","ROC","Roman Catholic",2,"Hispanic/Latino","","US Representative for California District 39",31817,"Honorary Co-Chair, Presidential Inauguration","2009","Manager, U.S. Rep. Loretta Sanchez Re-election Campaign","1998","PUB","Executive Secretary and Treasurer","LAW","Legal Counsel","University of California School of Law - Los Angeles","J.D.","1995","University of California - Berkeley","B.A.","1991","","","","","","","","","","Rep. Linda Sanchez","US Representative Elect","Room 2423","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0539","","http://forms.house.gov/lindasanchez/webforms/issue_subscribe.htm","http://www.lindasanchez.house.gov","","http://www.facebook.com/CongresswomanLindaSanchez","http://twitter.com/replindasanchez","http://www.youtube.com/user/LindaTSanchez","Images\Photos\FLE\H","Sanchez_Linda_211684.jpg"
7584,158756,"FLE","H",,"CA","California","39","","",,59.100000000000001,"11/6/2012","","G","H6CA39020",,,,,,,,,1,"Unofficial Results",454,888,"R","Ed","Royce","R.","Ed","Rep.","","US Representative Elect","","M","Edward Randall Royce","royss","Los Angeles, CA","1951","10","12","Married","Marie Therese Porter","Fullerton, CA","","ROC","Roman Catholic",5,"White/Caucasian","","US Representative for California District 40",21806,"Member, CA State Senate","1983-1993","","","BUS","Tax Manager","","","California State University - Fullerton","B.A.","1977","","","","","","","","","","","","","Rep. Ed Royce","US Representative Elect","Room 2185","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0540","","http://royce.house.gov/Contact/ZipCheck.htm","http://www.royce.house.gov","http://www.royce.house.gov/NewsBlog/","http://www.facebook.com/EdRoyce","http://twitter.com/RepEdRoyce","http://www.youtube.com/user/RepEdRoyce","Images\Photos\FLE\H","Royce_Ed_158756.jpg"
7585,158750,"FLE","H",,"CA","California","40","","",,59.399999999999999,"11/6/2012","","G","H2CA33048",,,,,,,,,1,"Unofficial Results",455,889,"D","Lucille","Roybal-Allard","","Lucille","Rep.","","US Representative Elect","","F","Lucille Roybal-Allard","ROY-buhl-A-lurd","Boyle Heights, CA","1941","06","12","Married","Edward T. Allard, III","Los Angeles, CA","2 children ; 2 stepchildren ; 7 grandchildren ","CAT","Catholic",2,"Hispanic/Latino","","US Representative for California District 34",21800,"Member, CA State Senate","1987-1993","","","BUS","Planning Associate","BUS","Assistant Director","California State University - Los Angeles","B.A.","1965","","","","","","","","","","","","","Rep. Lucille Roybal-Allard","US Representative Elect","Room 2330","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0534","","http://roybal-allard.house.gov/Contact/","http://roybal-allard.house.gov/","","http://www.facebook.com/RepRoybalAllard","http://twitter.com/RepRoybalAllard","http://www.youtube.com/user/RepRoybalAllard","Images\Photos\FLE\H","RoybalAllard_Lucille_158750.jpg"
7586,378804,"FLE","H",,"CA","California","41","","",,56.399999999999999,"11/6/2012","","G","H2CA43245",,,,,,,,,1,"Unofficial Results",456,890,"D","Mark","Takano","Allan","Mark","Mr.","","US Representative Elect","","M","Mark Allan Takano","","Riverside, CA","1960","12","10","Single","","Riverside, CA","","MET","Methodist",4,"Asian/Pacific American","","",,"Candidate (CA43 D), U.S. House","1992","Chairman, Asian Pacific Islander Caucus of the California Democratic Party","1992","EDU","Advisor","EDU","Teacher","School of Education, University of California, Riverside","","1992","Harvard College","B.A.","1983","La Sierra High School (CA)","","1979","","","","","","","Mr. Mark Takano","US Representative Elect","","","PO Box 5214","","Riverside, CA 92517","mark@marktakano.com","","http://www.marktakano.com/","","http://www.facebook.com/TakanoCA","http://twitter.com/MarkTakano","","Images\Photos\FLE\H","Takano_Mark_378804.jpg"
7587,158760,"FLE","H",,"CA","California","42","","",,61.399999999999999,"11/6/2012","","G","H2CA37023",,,,,,,,,1,"Unofficial Results",457,891,"R","Ken","Calvert","","Ken","Rep.","","US Representative Elect","","M","Kenneth Stanton Calvert","CAL-vurt","Corona, CA","1953","06","08","Divorced","","Corona, CA","","USP","Protestant - Unspecified Christian",5,"White/Caucasian","","US Representative for California District 44",21810,"Co-chair, Pete Wilson for Governor","1990","Co-chair, Pete Wilson for Senate","1988","REL","President and General Manager","BUS","Employee","San Diego State University (CA)","B.A.","1975","Chaffey Community College (CA)","A.A.","1973","Corona High School (CA)","","1971","","","","","","","Rep. Ken Calvert","US Representative Elect","Room 2269","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0544","","http://calvert.house.gov/Contact/","http://calvert.house.gov","","http://www.facebook.com/pages/Congressman-Ken-Calvert/70063393423","http://twitter.com/KenCalvert","http://www.youtube.com/RepKenCalvert","Images\Photos\FLE\H","Calvert_Ken_158760.jpg"
7588,158752,"FLE","H",,"CA","California","43","","",,70.599999999999994,"11/6/2012","","G","H4CA23011",,,,,,,,,1,"Unofficial Results",458,892,"D","Maxine","Waters","","Maxine","Rep.","","US Representative Elect","","F","Maxine Waters","WAH-durs","St. Louis, MO","1938","08","15","Married","Sidney Williams","Los Angeles, CA","2 children","CHC","Christian Church",1,"Black/African American","","US Representative for California District 35",21802,"Member, Rules Committee, Democratic National Convention","1984","Member, Democratic National Committee","1980-Current","EDU","Teacher and Volunteer Coordinator","BUS","Employee","California State University - Los Angeles","B.A.","1970","","","","","","","","","","","","","Rep. Maxine Waters","US Representative Elect","Room 2344","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0535","","https://watersforms.house.gov/Contact/ContactForm.htm","http://waters.house.gov","","http://www.facebook.com/MaxineWaters","http://twitter.com/maxinewaters","http://www.youtube.com/maxinewaters","Images\Photos\FLE\H","Waters_Maxine_158752.jpg"
7589,348092,"FLE","H",,"CA","California","44","","",,60,"11/6/2012","","G","H8CA36097",,,,,,,,,1,"Unofficial Results",459,893,"D","Janice","Hahn","","Janice","Rep.","","US Representative Elect","","F","Janice Hahn","","Long Beach, CA","1952","05","30","","","San Pedro, CA","3 children; 4 grandchildren","","",5,"White/Caucasian","","US Representative for California District 36",30008,"Member, Los Angeles, CA City Council","2001-2011","Elected Representative, District 15 Charter Reform Commission","1997-1999","BUS","Director of Marketing","BUS","Director Community Outreach","","","","","","","","","","","","","","","","Rep. Janice Hahn","US Representative Elect","Room 2400","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0536","","https://hahn.house.gov/contact-me/email-me","http://hahn.house.gov/","","","http://twitter.com/Rep_JaniceHahn","http://www.youtube.com/user/janicehahn","Images\Photos\FLE\H","Hahn_Janice_348092.jpg"
7591,158763,"FLE","H",,"CA","California","46","","",,60.5,"11/6/2012","","G","H6CA46033",,,,,,,,,1,"Unofficial Results",461,895,"D","Loretta","Sanchez","","Loretta","Rep.","","US Representative Elect","","F","Loretta Sanchez","SAN-chez","Lynwood, CA","1960","01","07","Married","Jack Einwechter","Anaheim, CA","","CAT","Catholic",2,"Hispanic/Latino","","US Representative for California District 47",21813,"Candidate, Anaheim, CA Council","1994","Co-Chair, Democratic National Committee","1994","BUS","Associate","BUS","Field Manager","American University (DC)","M.B.A.","1984","Chapman University (CA)","B.S.","1982","","","","","","","","","","Rep. Loretta Sanchez","US Representative Elect","Room 1114","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0547","loretta@mail.house.gov","https://lorettasanchez.house.gov/contact-me/email-me","http://www.lorettasanchez.house.gov","","http://www.facebook.com/LorettaSanchez","http://twitter.com/lorettasanchez","http://www.youtube.com/user/LorettaSanchezLive","Images\Photos\FLE\H","Sanchez_Loretta_158763.jpg"
7592,193083,"FLE","H",,"CA","California","47","","",,55.299999999999997,"11/6/2012","","G","H2CA00104",,,,,,,,,1,"Unofficial Results",462,896,"D","Alan","Lowenthal","S.","Alan","Sen.","","US Representative Elect","Dr.","M","Alan S. Lowenthal","","New York, NY","1941","03","08","Married","Dr. Deborah (Debbie) Malumed","Long Beach, CA","2 children; 1 grandchild","JEW","Jewish",5,"White/Caucasian","","",,"Chairman, CA State Senate Select Committee on High-Speed Rail","2012","Chairman, CA State Senate Select Committee on California Ports and Goods","2012","EDU","Professor of Community Psychology","","","Ohio State University","Ph.D.","1967","Hobart College (NY)","B.A.","1962","","","","","","","","","","Sen. Alan Lowenthal","US Representative Elect","Unit 125","","4320 Atlantic Avenue","","Long Beach, CA 90807","alan@alanlowenthal.com","","http://www.alanlowenthal.com/","","","http://twitter.com/alanlowenthal","","Images\Photos\FLE\H","Lowenthal_Alan_193083.jpg"
7593,158762,"FLE","H",,"CA","California","48","","",,61.600000000000001,"11/6/2012","","G","H8CA42061",,,,,,,,,1,"Unofficial Results",463,897,"R","Dana","Rohrabacher","","Dana","Rep.","","US Representative Elect","","M","Dana Tyrone Rohrabacher","ROAR-uh-bah-kur","Coronado, CA","1947","06","21","Married","Rhonda Carmony","Huntington Beach, CA","3 children (triplets)","BAP","Baptist",5,"White/Caucasian","","US Representative for California District 46",21812,"Special Assistant, To the President and Speechwriter","1987-1988","Speechwriter, The White House","1981-1987","PUB","Assistant Press Secretary","JOU","Editorial Writer","University of Southern California","M.A.","1975","California State University - Long Beach","B.A.","1969","Los Angeles Harbor College (CA)","Att.","1967","","","","","","","Rep. Dana Rohrabacher","US Representative Elect","Room 2300","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0546","","http://rohrabacher.house.gov/Contact/Zip.htm","http://rohrabacher.house.gov","http://rohrabacher.house.gov/News/DocumentQuery.aspx?DocumentTypeID=1388","","","http://www.youtube.com/user/RepDanaRohrabacher","Images\Photos\FLE\H","Rohrabacher_Dana_158762.jpg"
7594,205554,"FLE","H",,"CA","California","49","","",,58.899999999999999,"11/6/2012","","G","H0CA48024",,,,,,,,,1,"Unofficial Results",464,898,"R","Darrell","Issa","E.","Darrell","Rep.","","US Representative","","M","Darrell E. Issa","EYE-suh","Cleveland, OH","1953","11","01","Married","Kathy","Vista, CA","1 child","USP","Protestant - Unspecified Christian",5,"White/Caucasian","Y","US Representative for California District 49",30009,"Candidate, Governor of CA","2003","Candidate, Nomination to U.S. Senate (CA)","1998","BUS","Founder and President and Chief Executive Officer","","","Siena Heights University (MI)","B.A.","1976","Kent State University (OH)","A.A.","1976","","","","U.S. Army","CPT","1970-1980","","","","Rep. Darrell Issa","US Representative","Room 2347","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0549","","http://issa.house.gov/index.php?option=com_content&view=article&id=597&Itemid=16","http://issa.house.gov","","http://www.facebook.com/CongressmanIssa","http://twitter.com/darrellIssa","http://www.youtube.com/RepDarrellIssa","Images\Photos\FLE\H","Issa_Darrell_205554.jpg"
7595,272496,"FLE","H",,"CA","California","50","","",,68.5,"11/6/2012","","G","H8CA52052",,,,,,,,,1,"Unofficial Results",465,899,"R","Duncan","Hunter","D.","Duncan","Rep.","","US Representative Elect","","M","Duncan D. Hunter Jr.","HUN-tur","San Diego, CA","1976","12","07","Married","Margaret","Alpine, CA","3 children","BAP","Baptist",5,"White/Caucasian","","US Representative for California District 52",21819,"","","","","BUS","Business and Computer Analyst","","","Marine Corps Officer Candidate School (VA)","","2002","San Diego State University (CA)","B.A.","2001","Granite Hills High School (CA)","","1994","U.S. Marine Corps Reserve","Capt","2005-2007","U.S. Marine Corps","1stLt","2001-2005","Rep. Duncan Hunter","US Representative Elect","Room 223","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0552","","http://hunterforms.house.gov/contact","http://www.hunter.house.gov","","http://www.facebook.com/DuncanHunter","","http://www.youtube.com/CongressmanHunter","Images\Photos\FLE\H","Hunter_Duncan_272496.jpg"
7596,143356,"FLE","H",,"CA","California","51","","",,69.900000000000006,"11/6/2012","","G","H2CA50026",,,,,,,,,1,"Unofficial Results",466,900,"D","Juan","Vargas","","Juan","Sen.","","US Representative Elect","","M","Juan C. Vargas","","National City, CA","1961","03","07","Married","Adrienne D'Ascoli","San Diego, CA","2 children","ROC","Roman Catholic",2,"Hispanic/Latino","","State Legislator for California Senate District 40",32093,"Member, CA State Senate","2010-2012","Candidate, U.S. House of Representatives","2006","BUS","Vice President, Corporate Legal","BUS","Vice President, External Affairs","Harvard University Law School (MA)","J.D.","1991","Fordham University (NY)","M.A.","1987","University of San Diego (CA)","B.A.","1983","","","","","","","Sen. Juan Vargas","US Representative Elect","Suite 460-191","","642 Palomar Street","","Chula Vista, CA 91911","juanvargas@votevargas.com","","http://www.votevargas.com/","","http://www.facebook.com/VargasforCongress","http://twitter.com/Vargas4Congress","","Images\Photos\FLE\H","Vargas_Juan_143356.jpg"
