"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
31808,196549,"FL","S",77,"NC","North Carolina","S02","","",1,52.700000000000003,"2008","2014","G","S8NC00239",0,0,15,0,17,0,82,0,"AOK","Normal",7733,5470,"D","Kay","Hagan","R.","Kay","Sen.","","US Senator","","F","Kay Ruthven Hagan","HAY-guhn","Shelby, NC","1953","05","26","Married","Charles (Chip) Tilden Hagan, III","Greensboro, NC","3 children","PRE","Presbyterian",5,"White/Caucasian","Member, NC State Senate","1999-2008","","","VOL","Attorney and Vice President","LAW","Private Law Practice","Wake Forest University Law School (NC)","J.D.","1978","Florida State University","B.A.","1975","Lakeland High School (FL)","","1971","","","","","","","Sen. Kay Hagan","US Senator","Room 521","DSOB- Dirksen Senate Office Building","Constitution Avenue and 1st Street, NE","","Washington, DC 20510-3309","","http://hagan.senate.gov/contact/","http://hagan.senate.gov","","http://www.facebook.com/SenatorHagan?ref=ts","http://twitter.com/SenatorHagan","http://www.youtube.com/SenatorHagan","Images\Photos\FL\S","Hagan_Kay_196549.jpg"
31810,211675,"FL","S",50,"TX","Texas","S02","","",2,54.799999999999997,"2002","2014","G","S2TX00106",0,0,15,0,0,0,80,0,"AOK","Normal",7753,6977,"R","John","Cornyn","","John","Sen.","III","US Senator","","M","John Cornyn, III","KOR-nuhn","Houston, TX","1952","02","02","Married","Sandra Hansen","San Antonio, TX","2 children","COC","Church of Christ",5,"White/Caucasian","Chair, National Republican Senatorial Committee","2009-Current","Vice Chair, U.S. Senate Republican Conference","2007-2009","LAW","Associate","LAW","Presiding Judge","University of Virginia","LL.M.","1995","St. Mary's School of Law (TX)","J.D.","1977","Trinity University (TX)","B.A.","1973","","","","","","","Sen. John Cornyn III","US Senator","Room 517","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-4305","","http://www.cornyn.senate.gov/public/index.cfm?p=ContactForm","http://cornyn.senate.gov","","http://www.facebook.com/Sen.JohnCornyn","http://twitter.com/JohnCornyn","http://www.youtube.com/SenJohnCornyn","Images\Photos\FL\S","Cornyn_John_211675.jpg"
31811,211676,"FL","H",195,"AL","Alabama","01","","",3,82.599999999999994,"2002","2012","G","H2AL01077",0,0,15,0,13,0,85,0,"AOK","Normal",1,3,"R","Jo","Bonner","","Jo","Rep.","","US Representative","","M","Josiah Robias Bonner, Jr.","BAW-nur","Selma, AL","1959","11","19","Married","Janee Lambert","Mobile, AL","2 children","EPI","Episcopalian",5,"White/Caucasian","Press Secretary, Campaign of Sonny Callahan (AL01 R) for U.S. House of Representatives","1984","Consultant, Campaign of George McMillan (D) for AL Governor","1983-1984","PUB","Chief of Staff","PUB","Press Secy.","University of Alabama","","1998","University of Alabama","B.A.","1982","","","","","","","","","","Rep. Jo Bonner","US Representative","Room 2236","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0101","","http://forms.house.gov/bonner/webforms/issue_subscribe.html","http://bonner.house.gov","","http://www.facebook.com/jobonner","http://twitter.com/repjobonner","http://www.youtube.com/user/JoBonner","Images\Photos\FL\H","Bonner_Jo_211676.jpg"
31812,283908,"FL","H",411,"AL","Alabama","07","","",1,72.400000000000006,"2010","2012","G","H0AL07086",0,0,90,0,96,0,70,0,"AOK","Normal",7,9,"D","Terri","Sewell","A.","Terri","Rep.","","US Representative","","F","Terrycina Andrea Sewell","SUE-ell","Huntsville, AL","1965","01","01","","","Birmingham, AL","","AME","African Methodist Episcopal",1,"Black/African American","","","","","LAW","Partner","LAW","Associate","Harvard University Law School (MA)","J.D.","1992","Oxford University (England)","M.A.","1988","Princeton University (NJ)","B.A.","1986","","","","","","","Rep. Terri Sewell","US Representative","Room 1133","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0107","","https://sewell.house.gov/contact-me/email-me","http://sewell.house.gov/","","http://www.facebook.com/RepSewell","http://twitter.com/repterrisewell","http://www.youtube.com/RepSewell","Images\Photos\FL\H","Sewell_Terri_283908.jpg"
31813,283933,"FL","H",363,"AZ","Arizona","01","","",3,49.700000000000003,"2010","2012","G","H0AZ01259",0,0,35,0,46,0,95,0,"AOK","Normal",209,215,"R","Paul","Gosar","A.","Paul","Rep.","","US Representative","","M","Paul Anthony Gosar","go-SAR","Rock Springs, WY","1958","11","27","Married","Maude","Flagstaff, AZ","3 children","ROC","Roman Catholic",5,"White/Caucasian","","","","","MED","Dentist and Owner","","","Creighton Boyne School of Dentistry (NE)","D.D.S.","1985","Creighton University (NE)","B.S.","1981","","","","","","","","","","Rep. Paul Gosar","US Representative","Room 504","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0301","","http://gosar.house.gov/contact-me/email-me","http://gosar.house.gov/","","http://www.facebook.com/repgosar","http://twitter.com/repgosar","http://www.youtube.com/repgosar","Images\Photos\FL\H","Gosar_Paul_283933.jpg"
31814,211681,"FL","H",207,"MN","Minnesota","02","","",1,63.299999999999997,"2002","2012","G","H8MN06047",0,0,0,0,8,0,80,0,"AOK","Normal",3175,3791,"R","John","Kline","","John","Rep.","","US Representative","","M","John Kline, Jr.","klyne","Allentown, PA","1947","09","06","Married","Vicky","Burnsville, MN","2 children","MET","Methodist",5,"White/Caucasian","Member, Lakeville (MN) Environmental Affairs Committee","1981","Candidate, U.S. House of Representatives (MN06)","2000","BUS","Leadership Consultant","MIL","Col","Shippensburg University (PA)","M.A.","1988","Rice University (TX)","B.A.","1969","","","","U.S. Marine Corps","Col","1969-1994","","","","Rep. John Kline","US Representative","Room 2439","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-2302","","http://kline.house.gov/index.cfm?sectionid=233","http://kline.house.gov","","http://www.facebook.com/pages/John-Kline/16149655054","http://twitter.com/repjohnkline","http://www.youtube.com/user/repjohnkline","Images\Photos\FL\H","Kline_John_211681.jpg"
31816,432599,"FL","H",441,"CA","California","18","","",2,,"","","","",0,0,0,0,0,0,0,0,"VAC","Unresolved",433,867,"","","Vacant","","","","","US Representative","","","","","","","","","","","","","","",,"","","","","","","","","","","","","","","","","","","","","","","","","Vacant","US Representative","Room 2437","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0518","","http://forms.house.gov/htbin/formproc_za/write/cardoza/zip-auth.txt&form=/write/cardoza/email.shtml?required-zip5=95354&zip4=","http://cardoza.house.gov/","","http://www.facebook.com/RepDennisCardoza","http://twitter.com/RepCardoza","http://www.youtube.com/congressmancardoza","",""
31817,211684,"FL","H",216,"CA","California","39","","",23,63.299999999999997,"2002","2012","G","H2CA39078",0,0,100,0,100,0,55,0,"AOK","Normal",454,888,"D","Linda","Sanchez","T.","Linda","Rep.","","US Representative","","F","Linda T. Sanchez","SAN-chez","Orange, CA","1969","01","28","Married","James Sullivan","Lakewood, CA","1 child ; 3 stepchildren","ROC","Roman Catholic",2,"Hispanic/Latino","Honorary Co-Chair, Presidential Inauguration","2009","Manager, U.S. Rep. Loretta Sanchez Re-election Campaign","1998","PUB","Executive Secretary and Treasurer","LAW","Legal Counsel","University of California School of Law - Los Angeles","J.D.","1995","University of California - Berkeley","B.A.","1991","","","","","","","","","","Rep. Linda Sanchez","US Representative","Room 2423","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0539","","http://forms.house.gov/lindasanchez/webforms/issue_subscribe.htm","http://www.lindasanchez.house.gov","","http://www.facebook.com/CongresswomanLindaSanchez","http://twitter.com/replindasanchez","http://www.youtube.com/user/LindaTSanchez","Images\Photos\FL\H","Sanchez_Linda_211684.jpg"
31820,211686,"FL","H",201,"NJ","New Jersey","05","","",4,64.900000000000006,"2002","2012","G","H8NJ05052",0,0,0,0,4,0,70,0,"AOK","Normal",4201,4980,"R","Scott","Garrett","","Scott","Rep.","","US Representative","","M","E. Scott Garrett","GAIR-uht","Englewood, NJ","1959","07","09","Married","Mary Ellen Cosmas","Wantage Township, NJ","2 children","USP","Protestant - Unspecified Christian",5,"White/Caucasian","Candidate, U.S. House of Representatives","2000","Candidate, U.S. House of Representatives","1998","LAW","Associate","LAW","Associate","Rutgers University Law School (NJ)","J.D.","1984","Montclair State College (NJ)","B.A.","1981","High Point Regional High School (NJ)","","1977","","","","","","","Rep. Scott Garrett","US Representative","Room 2232","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-3005","","http://garrett.house.gov/contact-me/email-me","http://garrett.house.gov","","http://www.facebook.com/repscottgarrett","","http://www.youtube.com/user/repscottgarrett","Images\Photos\FL\H","Garrett_Scott_211686.jpg"
31845,198986,"FL","H",194,"TN","Tennessee","07","","",2,72.400000000000006,"2002","2012","G","H2TN06030",0,0,5,0,4,0,72,0,"AOK","Normal",5963,6841,"R","Marsha","Blackburn","","Marsha","Rep.","","US Representative","","F","Marsha Blackburn","BLAK-burn","Laurel, MS","1952","06","06","Married","Chuck Blackburn","Franklin, TN","2 children ; 2 grandchildren","PRE","Presbyterian",5,"White/Caucasian","Member, TN State Senate","1999-2003","Executive Director, TN Film, Entertainment and Music Commission","1995-1997","BUS","Owner","BUS","Director of Retail Fashion and Special Events","Mississippi State University","B.S.","1973","","","","","","","","","","","","","Rep. Marsha Blackburn","US Representative","Room 217","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-4207","","https://blackburn.house.gov/contactform/default.aspx","http://blackburn.house.gov","","http://www.facebook.com/marshablackburn","http://twitter.com/MarshaBlackburn","http://www.youtube.com/user/RepMarshaBlackburn","Images\Photos\FL\H","Blackburn_Marsha_198986.jpg"
31847,288066,"FL","H",393,"FL","Florida","05","","",14,67.400000000000006,"2010","2012","G","H0FL05139",0,0,20,0,25,0,90,0,"AOK","Normal",972,1414,"R","Richard","Nugent","B.","Rich","Rep.","","US Representative","","M","Richard B. Nugent","NOO-juhnt","Evergreen Park, IL","1951","05","26","Married","Wendy","Spring Hill, FL","3 children","MET","Methodist",5,"White/Caucasian","Sheriff, Hernando County (FL), Sheriff's Office","2001-2010","","","LEN","various positions rising through the ranks to Operations Bureau Commander and Deputy Sheriff","LEN","Police Officer","Troy State University (AL)","M.P.A.","1995","FBI National Academy","Att.","1991","St. Leo College (FL)","B.A.","1991","Illinois Air National Guard","","1969-1975","","","","Rep. Richard Nugent","US Representative","Room 1727","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0905","","http://forms.house.gov/nugent/webforms/zipauthen_contact.shtml","http://nugent.house.gov/","","http://www.facebook.com/RepRichNugent","http://twitter.com/RepRichNugent","http://www.youtube.com/RepRichNugent","Images\Photos\FL\H","Nugent_Richard_288066.jpg"
31848,211704,"FL","S",49,"TN","Tennessee","S01","","",1,65,"2002","2014","G","S2TN00058",0,0,20,0,21,0,82,0,"AOK","Normal",7750,6833,"R","Lamar","Alexander","","Lamar","Sen.","","US Senator","","M","Andrew Lamar Alexander","al-eks-AN-dur","Maryville, TN","1940","07","03","Married","Leslee (Honey) Buhler","Nashville, TN","4 children","PRE","Presbyterian",5,"White/Caucasian","Chair, U.S. Senate Republican Conference","2007-2012","Secretary, U.S. Department of Education","1991-1993","EDU","Goodman Visiting Professor, John F. Kennedy School of Government","LAW","Attorney","New York University Law School","J.D.","1965","Vanderbilt University (TN)","B.A.","1962","","","","","","","","","","Sen. Lamar Alexander","US Senator","Room 455","DSOB- Dirksen Senate Office Building","Constitution Avenue and 1st Street, NE","","Washington, DC 20510-4206","","http://alexander.senate.gov/public/index.cfm?p=Email","http://alexander.senate.gov/public/index.cfm?p=Home","","http://www.facebook.com/lamaralexander","http://twitter.com/SenAlexander","http://www.youtube.com/user/lamaralexander","Images\Photos\FL\S","Alexander_Lamar_211704.jpg"
31850,159080,"FL","H",96,"TX","Texas","25","","",3,52.799999999999997,"1994","2012","G","H4TX10028",0,0,95,0,96,0,53,0,"AOK","Normal",6120,7002,"D","Lloyd","Doggett","","Lloyd","Rep.","","US Representative","","M","Lloyd Alton Doggett, II","DAWG-eht","Austin, TX","1946","10","06","Married","Libby Belk","Austin, TX","2 children ;  3 grandchildren ","MET","Methodist",5,"White/Caucasian","Justice, TX State Supreme Court","1989-1994","Member, TX State Senate","1973-1985","EDU","Adjunct Professor","LAW","Partner","University of Texas Law School","J.D.","1970","University of Texas","B.B.A.","1967","Austin High School (TX)","","1967","","","","","","","Rep. Lloyd Doggett","US Representative","Room 201","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-4325","lloyd.doggett@mail.house.gov","http://forms.house.gov/doggett/webforms/issue_subscribe.htm","http://doggett.house.gov","","http://www.facebook.com/lloyddoggett","http://twitter.com/RepLloydDoggett","http://www.youtube.com/user/doggett","Images\Photos\FL\H","Doggett_Lloyd_159080.jpg"
31851,193671,"FL","H",203,"GA","Georgia","11","","",2,100,"2002","2012","G","H2GA11149",0,0,0,0,4,0,75,0,"AOK","Normal",1165,1607,"R","Phil","Gingrey","","Phil","Rep.","","US Representative","Dr.","M","Phillip Gingrey","GING-gree","Augusta, GA","1942","07","10","Married","Billie Ayres","Marietta, GA","4 children","ROC","Roman Catholic",5,"White/Caucasian","Member, GA State Senate","1998-2002","Member and Chair, Marietta City School Board","1993-1997","MED","Physician","MED","Residency","Medical College of Georgia","M.D.","1969","Georgia Institute of Technology","B.S.","1965","","","","","","","","","","Rep. Phil Gingrey","US Representative","Room 442","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-1011","gingrey.ga@mail.house.gov","http://www.house.gov/formgingrey/IMA/issue.htm","http://gingrey.house.gov","","http://www.facebook.com/RepPhilGingrey","http://twitter.com/RepPhilGingrey","http://www.youtube.com/user/RepPhilGingrey","Images\Photos\FL\H","Gingrey_Phil_193671.jpg"
31852,211708,"FL","H",196,"TX","Texas","26","","",11,67.099999999999994,"2002","2012","G","H2TX26093",0,0,10,0,8,0,74,0,"AOK","Normal",6123,7003,"R","Michael","Burgess","C.","Mike","Rep.","","US Representative","","M","Michael C. Burgess","BUR-juhs","Rochester, MN","1950","12","23","Married","Laura","Lewisville, TX","3 children ; 1 grandchild","EPI","Episcopalian",5,"White/Caucasian","Member, Citizens Task Force for Denton County, TX Health Department","1965","Delegate, TX Republican Convention","2000","MED","Physician","MED","Chief of Medical Staff and Chief of Obstetrics and Gynecology","University of Texas - Dallas","M.S.","2000","University of Texas - Houston","M.D.","1977","North Texas State University","M.S.","1976","","","","","","","Rep. Michael Burgess","US Representative","Room 2336","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4326","","http://burgess.house.gov/contact/356345.htm","http://burgess.house.gov","","http://www.facebook.com/michaelcburgess","http://twitter.com/michaelcburgess","http://www.youtube.com/michaelcburgessmd","Images\Photos\FL\H","Burgess_Michael_211708.jpg"
31853,211710,"FL","H",192,"UT","Utah","01","","",1,69.5,"2002","2012","G","H2UT01094",0,0,10,0,10,0,88,0,"AOK","Normal",6311,7193,"R","Rob","Bishop","W.","Rob","Rep.","","US Representative","","M","Robert William Bishop","BIH-shuhp","Kaysville, UT","1951","07","13","Married","Jeralynn Hansen","Brigham City, UT","5 children","MOR","Mormon",5,"White/Caucasian","Chair, UT Republican Party","1997-2001","House Speaker, UT State House of Representatives","1992-1994","EDU","Chair of History Dept.","EDU","Teacher and Debate Coach","University of Utah","B.A.","1974","Davis High School (UT)","","1974","","","","","","","","","","Rep. Rob Bishop","US Representative","Room 123","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-4401","","http://robbishop.house.gov/contact/zipauth.htm","http://robbishop.house.gov","","http://www.facebook.com/RepRobBishop","","http://www.youtube.com/user/CongressmanBishop","Images\Photos\FL\H","Bishop_Rob_211710.jpg"
31854,248293,"FL","H",267,"GA","Georgia","04","","",5,74.900000000000006,"2006","2012","G","H6GA04129",0,0,100,0,96,0,47,0,"AOK","Normal",1156,1600,"D","Hank","Johnson","C.","Hank","Rep.","","US Representative","","M","Henry C. Johnson, Jr.","JAHN-suhn","Washington, DC","1954","10","02","Married","Mereda Davis","Lithonia, GA","2 children","BUD","Buddhism",1,"Black/African American","Chair, DeKalb County Budget Committee","1974","Co-Chair, Obama Campaign in Georgia","1974","LAW","Associate Judge","LAW","Attorney and Partner","Texas Southern University - Thurgood Marshall School of Law (TX)","J.D.","1979","Clark College (GA)","B.A.","1976","Roosevelt Senior High School (DC)","","1976","","","","","","","Rep. Hank Johnson","US Representative","Room 2240","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-1004","","https://hankjohnson.house.gov/contact-me/email-me","http://hankjohnson.house.gov","","http://www.facebook.com/pages/Congressman-Hank-Johnson/115356957005","http://twitter.com/RepHankJohnson","http://www.youtube.com/user/RepHankJohnson","Images\Photos\FL\H","Johnson_Hank_248293.jpg"
31855,277349,"FL","H",323,"IL","Illinois","05","","",7,70.599999999999994,"2009","2012","G","H0IL05096",0,0,0,0,0,0,0,0,"AOK","Normal",1523,2043,"D","Mike","Quigley","","Mike","Rep.","","US Representative","","M","Mike Quigley","KWIG-lee","Carol Stream, IL","1958","10","17","Married","Barbara","Lake View, IL","2 children","CAT","Catholic",5,"White/Caucasian","Candidate, 46th Ward Alderman, Chicago, IL","1991","Commissioner, Cook County Board of Commissioners","1998-2009","EDU","Adjunct Professor of Political Science","EDU","Adjunct Professor of Political Science","Loyola University Law School (IL)","J.D.","1989","University of Chicago (IL)","M.PP","1985","Roosevelt University (IL)","B.A.","1981","","","","","","","Rep. Mike Quigley","US Representative","Room 1124","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-1305","","http://forms.house.gov/quigley/webforms/issue_subscribe.htm","http://www.quigley.house.gov","","http://www.facebook.com/repmikequigley","http://twitter.com/RepMikeQuigley","http://www.youtube.com/user/RepMikeQuigley","Images\Photos\FL\H","Quigley_Mike_277349.jpg"
31856,248299,"FL","H",264,"IN","Indiana","02","","",2,48.200000000000003,"2006","2012","G","H4IN02101",0,0,85,0,88,0,60,0,"AOK","Running for other office",1716,2238,"D","Joe","Donnelly","","Joe","Rep.","","US Representative","","M","Joseph Simon Donnelly","DAH-nuh-lee","Massapequa, NY (Queens)","1955","09","28","Married","Jill","Granger, IN","2 children","ROC","Roman Catholic",5,"White/Caucasian","Member (IN02 D), U.S. House of Representatives","2007-2013","Candidate, U.S. House of Representatives","2004","BUS","Owner and Founder","LAW","Associate","University of Notre Dame Law School (IN)","J.D.","1981","University of Notre Dame (IN)","B.A.","1977","","","","","","","","","","Rep. Joe Donnelly","US Representative","Room 1530","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-1402","","http://donnelly.house.gov/contact/contact-us-form.shtml","http://donnelly.house.gov","","","http://twitter.com/RepDonnelly","http://www.youtube.com/user/RepJoeDonnelly","Images\Photos\FL\H","Donnelly_Joe_248299.jpg"
31858,193968,"FL","H",206,"IA","Iowa","05","","",2,65.700000000000003,"2002","2012","G","H2IA05072",0,0,0,0,4,0,75,0,"AOK","Normal",1878,2402,"R","Steve","King","A.","Steve","Rep.","","US Representative","","M","Steve A. King","king","Storm Lake, IA","1949","05","28","Married","Marilyn Kelly","Kiron, Iowa","3 children ;  5 grandchildren ","ROC","Roman Catholic",5,"White/Caucasian","Member, IA State Senate","1996-2002","Member, Cac County Republican Central Committee","1996-2002","BUS","Founder","","","Northwest Missouri State University","Att.","1970","Denison Community High School (IA)","","1970","","","","","","","","","","Rep. Steve King","US Representative","Room 2210","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-1504","steve.king@mail.house.gov","http://forms.house.gov/king/webforms/issue_subscribe.html","http://steveking.house.gov","","http://www.facebook.com/SteveKingIA","http://twitter.com/SteveKingIA","","Images\Photos\FL\H","King_Steve_193968.jpg"
31860,195388,"FL","H",208,"ME","Maine","02","","",1,55.100000000000001,"2002","2012","G","H2ME02097",0,0,85,0,92,0,55,0,"AOK","Normal",2494,3026,"D","Michael","Michaud","H.","Mike","Rep.","","US Representative","","M","Michael Herman Michaud","MISH-oh","Millinocket, ME","1955","01","18","Single","","East Millinocket, ME","","ROC","Roman Catholic",5,"White/Caucasian","President, ME State Senate","2000-2002","Member, ME State Senate","1995-2002","BUS","Paper Maker and Finisher","","","Harvard University John F. Kennedy School of Government (MA)","Att.","1995-2002","University of Maine","Att.","1979","Schenck High School (ME)","","1973","","","","","","","Rep. Michael Michaud","US Representative","Room 1724","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-1902","","https://michaud.house.gov/contact-me/email-mike","http://michaud.house.gov","","http://www.facebook.com/RepMikeMichaud","http://twitter.com/RepMikeMichaud","http://www.youtube.com/repmikemichaud","Images\Photos\FL\H","Michaud_Michael_195388.jpg"
21783,158733,"FL","H",106,"CA","California","16","","",12,67.900000000000006,"1994","2012","G","H4CA16049",0,0,95,0,96,0,55,0,"AOK","Normal",431,865,"D","Zoe","Lofgren","","Zoe","Rep.","","US Representative","","F","Zoe Lofgren","LAHF-gruhn","San Mateo, CA","1947","12","21","Married","John Marshall Collins","San Jose, CA","2 children","LUT","Lutheran",5,"White/Caucasian","Member, Santa Clara County Board of Supervisors","1981-1994","Delegate, Democratic National Convention","1976","BUS","Executive Director","EDU","Faulty","Santa Clara University Law School (CA)","J.D.","1975","Stanford University (CA)","B.A.","1970","","","","","","","","","","Rep. Zoe Lofgren","US Representative","Room 1401","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0516","","http://forms.house.gov/lofgren/webforms/contactzipauth.html","http://zoelofgren.house.gov","","http://www.facebook.com/pages/Representative-Zoe-Lofgren/221191600719","http://twitter.com/#!/repzoelofgren","","Images\Photos\FL\H","Lofgren_Zoe_158733.jpg"
21784,158734,"FL","H",94,"CA","California","17","","",11,66.700000000000003,"1993","2012","G","H4CA17021",0,0,95,0,100,0,55,0,"AOK","Normal",432,866,"D","Sam","Farr","","Sam","Rep.","","US Representative","","M","Samuel Farr","far","San Francisco, CA","1941","07","04","Married","Shary Baldwin","Carmel, CA","1 child ;  2 grandchildren ","EPI","Episcopalian",5,"White/Caucasian","Member, CA Assembly","1980-1993","Member, Monterey County Board of Supervisors","1975-1980","PUB","Budget Analyst","VOL","Peace Corps","Santa Clara University (CA)","Att.","1975-1980","Monterey Institute of International Studies (CA)","Att.","1975-1980","Willamette University (OR)","B.S.","1963","","","","","","","Rep. Sam Farr","US Representative","Room 1126","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0517","","http://forms.house.gov/farr/webforms/issue_subscribe.html","http://www.farr.house.gov","","http://www.facebook.com/SamFarr","http://twitter.com/RepSamFarr","http://www.youtube.com/user/CongressmanSamFarr","Images\Photos\FL\H","Farr_Sam_158734.jpg"
21786,211732,"FL","H",350,"CA","California","19","","",19,64.599999999999994,"2010","2012","G","H0CA19173",0,0,0,0,9,0,68,0,"AOK","Normal",434,868,"R","Jeff","Denham","","Jeff","Rep.","","US Representative","","M","Jeffrey John Denham","DEN-uhm","Hawthorne, CA","1967","07","29","Married","Sonia","Atwater, CA","2 children","PRE","Presbyterian",5,"White/Caucasian","Member, CA State Senate","2003-2010","Candidate, CA State Assembly","2000","BUS","Owner and Operator","AGR","Farmer","California Polytechnic State University, San Luis Obispo","B.A.","1992","Victor Valley Junior College (CA)","A.A.","1989","","","","U.S. Air Force Reserve","","1988-2000","U.S. Air Force","","1984-1988","Rep. Jeff Denham","US Representative","Room 1605","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0519","","https://denham.house.gov/contact-me/email-me","http://denham.house.gov/","","","http://twitter.com/RepJeffDenham","http://www.youtube.com/user/jeffdenham19","Images\Photos\FL\H","Denham_Jeff_211732.jpg"
21787,193005,"FL","H",229,"CA","California","20","","",24,51.799999999999997,"2004","2012","G","H4CA20082",0,0,90,0,96,0,65,0,"AOK","Normal",435,869,"D","Jim","Costa","","Jim","Rep.","","US Representative","","M","James Manuel Costa","KAHS-tuh","Fresno, CA","1952","04","13","Single","","Fresno, CA","","ROC","Roman Catholic",5,"White/Caucasian","Member, CA State Senate","1995-2003","Candidate, CA State Senate","1993","EDU","Professor","BUS","Chief Executive Officer","California State University - Fresno","B.S.","1974","San Joaquin Memorial High School (CA)","","1974","","","","","","","","","","Rep. Jim Costa","US Representative","Room 1314","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0520","congressmanjimcosta@mail.house.gov","http://www.house.gov/formcosta/issue.htm","http://www.costa.house.gov","","","http://twitter.com/#/RepJimCosta","http://www.youtube.com/RepJimCostaCA20","Images\Photos\FL\H","Costa_Jim_193005.jpg"
21788,211752,"FL","H",271,"CA","California","22","","",16,98.799999999999997,"2006","2012","G","H6CA22125",0,0,5,0,8,0,85,0,"AOK","Normal",437,871,"R","Kevin","McCarthy","","Kevin","Rep.","","US Representative","","M","Kevin O. McCarthy","muh-KAR-thee","Bakersfield, CA","1965","01","26","Married","Judy","Bakersfield, CA","2 children","BAP","Baptist",5,"White/Caucasian","Co-Chair, Republican National Convention","2008","Minority Leader, CA State House","2004-2006","BUS","Trustee","PUB","District Director","University of California - Bakersfield","M.B.A.","1994","California State University - Bakersfield","B.A.","1989","Bakersfield College (CA)","","1985","","","","","","","Rep. Kevin McCarthy","US Representative","Room 326","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0522","","http://forms.house.gov/kevinmccarthy/webforms/issue_subscribe.html","http://kevinmccarthy.house.gov","","http://www.facebook.com/CongressmanKevinMcCarthy","http://twitter.com/GOPWhip","http://www.youtube.com/repkevinmccarthy","Images\Photos\FL\H","McCarthy_Kevin_211752.jpg"
